Date_FK,id_event_FK,id_service_FK,id_status_FK,id_evaluation_FK
8119,7655,1065,2,504
8344,4461,1261,3,2681
9493,5676,815,3,5491
8188,3709,684,3,-1
8963,10595,1253,2,-1
8180,11815,75,3,-1
8038,5386,1645,1,-1
8205,5315,937,2,11340
9107,1808,1626,1,2054
8266,10858,47,3,3179
9494,8193,2330,2,-1
9030,6328,698,2,-1
9072,6914,69,1,-1
8629,11690,1334,3,-1
9048,6109,534,1,10310
8648,1664,466,3,1742
9330,3796,858,2,2529
8951,1068,1806,2,10231
9265,9415,1754,3,5517
8865,2652,1640,1,5308
8117,9651,28,1,7552
9029,2110,754,3,-1
9198,1198,1253,2,-1
8123,6544,1739,3,-1
9235,11068,1853,2,-1
9425,1344,1604,3,-1
8623,604,56,2,-1
9234,4752,310,2,-1
8150,3388,2022,3,8678
8523,7586,2067,3,-1
9025,9817,1484,2,-1
8365,2705,2165,2,-1
8564,6892,1142,2,-1
8461,8923,1185,3,-1
9218,10779,2161,1,11619
8538,10347,37,3,-1
9086,7083,1043,2,3862
8377,392,1432,3,11711
8059,3454,2387,2,-1
8388,1393,1133,3,7367
8527,5077,177,2,-1
9424,9719,363,2,-1
8638,548,523,1,-1
9331,8520,2070,3,-1
8665,3947,2076,2,-1
9293,11856,1306,2,3725
8549,2207,873,2,-1
8723,9484,719,3,7096
8049,2305,613,3,-1
9384,2667,2100,1,4937
9041,9427,456,1,11546
8471,5851,1690,3,-1
8192,9377,946,3,-1
9126,1285,532,2,9399
8674,555,462,2,8
8048,7557,1228,3,3610
8514,930,1206,3,3435
9348,9185,147,2,8432
9260,8071,1476,3,-1
8723,7222,1976,1,9911
9367,9885,2420,1,4924
9272,6568,211,3,-1
9259,6685,1289,3,-1
8206,64,784,3,7047
8936,3235,999,3,10592
8922,10809,886,3,8854
9413,6950,1453,1,-1
8232,6730,2343,2,10251
9446,2220,1275,2,-1
9193,10080,1134,1,10380
9349,8989,879,3,-1
8944,2423,2137,2,-1
9226,2916,975,3,-1
9323,8249,531,3,-1
8077,3514,421,1,5368
8525,4554,2460,3,-1
8549,10146,1030,1,7609
8533,3229,2419,3,2059
8566,9075,290,2,11723
8711,8227,1926,2,-1
8671,11216,1107,3,-1
8789,9262,2125,3,-1
8642,10246,1524,1,-1
9237,2930,2339,2,1766
8374,686,4,2,-1
9247,6308,1348,1,-1
9318,2117,718,1,3454
9236,6008,2399,1,10721
8300,7310,1179,1,10287
9395,3914,1529,3,10909
9027,5399,2413,3,-1
8394,4861,2006,1,-1
8118,11044,2257,3,-1
9138,2451,306,2,-1
9115,11081,1977,3,5256
8243,8552,506,1,11971
8710,9211,2351,1,2063
8474,1210,858,2,-1
8052,433,735,2,-1
8334,8636,938,1,1630
8730,7166,2287,1,-1
8774,7810,1614,1,-1
8696,1220,16,2,2870
8963,1749,1925,2,9910
8950,5574,1881,2,11551
9299,5814,1273,2,588
8657,2026,1463,1,7983
8545,327,184,2,-1
9162,3315,731,1,8863
9182,11368,92,1,61
8665,10972,1374,1,-1
8812,1021,2458,1,1019
8332,5012,1182,2,-1
8526,1647,2494,3,-1
9431,3900,491,3,11462
8524,7112,1442,3,9360
8944,1917,1079,2,-1
8232,4627,438,2,-1
8456,5866,1676,2,-1
8625,6020,2315,1,11692
8169,4950,30,2,-1
9480,4156,643,3,-1
9204,2578,988,1,-1
9080,3295,1383,1,-1
8896,4215,1501,2,-1
8106,3463,192,3,-1
8965,7029,1999,3,1804
9152,10986,1763,3,-1
8103,11383,2171,2,-1
8435,2625,1537,1,1776
8291,2269,1396,3,2200
9029,10292,737,3,-1
8049,9103,725,1,-1
8770,1115,1028,1,2421
8204,10693,137,1,11764
8464,989,1945,3,8660
8899,6045,348,1,2862
8680,1534,1187,2,-1
8634,7624,2401,1,-1
9195,5195,1370,1,3157
9110,2573,1716,2,-1
8827,7960,2069,3,11193
8990,10915,1736,1,2742
9430,6104,1105,2,2109
9373,3863,1870,2,-1
8266,6296,2213,2,11338
8100,11047,1309,1,-1
9166,8672,1568,3,9570
9490,8086,1547,3,-1
8851,5210,135,3,-1
8431,1746,643,2,-1
9075,6637,114,1,7026
8436,3409,1834,3,-1
8887,637,903,2,-1
8360,2574,1849,2,-1
8699,2998,1165,2,10883
8406,4631,944,2,5929
8703,9975,1452,2,10787
8068,8386,1385,3,501
8534,11241,1502,3,-1
9296,1585,318,2,-1
8714,1829,585,2,1535
8130,11178,1929,2,-1
9340,8812,983,2,6805
9280,2203,1423,2,5284
9169,4518,1278,3,-1
9490,5465,1876,1,5448
8586,10545,1504,2,8950
9066,3258,669,1,-1
8317,6406,792,1,-1
9017,7208,106,3,-1
8817,3946,53,2,-1
8880,5886,65,1,2770
8780,7582,2105,3,-1
9009,2797,1660,1,-1
9277,11313,1895,3,4819
8405,7361,1543,2,-1
8834,4899,525,1,-1
8433,928,656,2,12
9126,3210,188,3,-1
8901,7055,1413,2,-1
8239,5014,354,1,4079
9111,2853,1691,2,9374
8688,1587,1838,1,-1
8617,8680,1435,1,5974
8510,7967,1366,3,304
8381,9022,1963,3,11981
8881,2614,674,2,-1
8239,4103,153,1,-1
9201,743,1630,3,4229
8905,5961,902,2,11881
9461,2169,1380,2,-1
8901,11656,287,1,10803
9115,2654,1114,3,-1
8745,8868,1497,1,2282
9265,8848,2496,1,-1
9429,1024,1300,1,8445
9102,2500,2399,1,-1
9443,3353,1847,3,-1
8092,8085,1042,3,-1
9416,3937,1499,2,-1
8780,10989,452,1,3463
9330,10896,1894,2,-1
8128,2913,819,2,-1
8952,5510,805,1,-1
8045,11336,59,1,8975
8174,10816,1220,1,-1
8666,2878,1116,3,-1
8439,1197,2209,1,-1
8965,6873,2496,2,-1
9039,9167,1431,3,-1
8788,9029,802,1,-1
9283,651,558,1,10488
9495,5812,2456,1,-1
8450,31,2115,3,5705
8919,9364,142,3,3935
9412,10209,2065,1,4282
8403,10035,750,1,-1
8472,10803,1886,1,7988
8907,6856,1672,2,-1
9222,3829,393,2,-1
9453,6142,827,3,11423
9239,659,1212,1,-1
8802,4239,2026,3,-1
8656,8396,685,2,-1
8520,8430,227,1,-1
9241,9521,1469,1,10123
8921,4674,1850,3,6846
8466,5829,1381,2,6222
9191,3030,1524,3,-1
9275,5709,711,3,-1
8254,3348,1178,1,10043
8483,8458,2139,2,11402
9143,7605,2477,2,11996
8159,9113,431,3,-1
8762,6850,217,1,-1
8121,5569,1749,3,-1
9366,2072,31,3,11403
9178,8853,2004,2,-1
8906,5322,802,1,-1
9379,1552,1413,1,5538
8874,1635,2204,3,11512
9447,399,1648,3,6632
8917,5222,2399,2,8442
8243,10375,1462,3,1210
9343,1279,2384,1,10858
8400,7929,1890,3,10670
8999,4178,1241,1,-1
8739,9411,853,2,11368
8967,7331,2014,1,-1
9444,4291,1336,2,-1
8565,9793,1608,3,-1
9218,4895,77,1,4
9005,9054,1314,2,11653
8105,2811,1829,3,-1
8574,154,1147,2,2346
8159,6860,702,3,-1
8432,9432,1778,2,-1
8392,5653,1580,1,8134
9362,10585,1674,3,8446
9187,3636,1046,2,-1
8248,2515,1097,1,8776
9334,6942,2025,2,-1
8634,4397,1723,3,3018
9164,8541,721,1,-1
8436,7591,1643,3,11397
8636,731,1252,1,9118
9445,195,944,3,1783
8064,9324,2004,3,6293
8060,8286,2408,3,-1
9089,6955,13,2,11796
9468,1569,56,1,1955
8303,290,2464,3,-1
8551,9184,2131,2,-1
8828,5391,762,1,-1
8214,5725,1498,2,7947
8452,10175,964,1,1744
8564,11543,940,1,-1
8990,10531,2207,3,-1
9220,5989,493,1,1942
8374,5488,2373,3,10337
9416,4958,1415,1,-1
8450,3117,1557,3,10893
8807,10174,296,3,1207
8804,374,2493,3,-1
9161,8341,141,2,2626
8220,6610,1075,2,-1
8377,10031,2253,1,3790
9276,5358,1288,1,7350
8566,7568,2151,1,6980
9362,11947,176,1,-1
8845,11637,214,2,-1
9002,9852,63,3,11497
9385,4004,1498,1,-1
8068,5753,1829,2,-1
8621,2065,758,1,6620
8476,7677,1978,2,-1
8348,11466,2410,1,10178
9306,3109,396,2,-1
8504,4882,1523,3,-1
9401,8766,113,2,1633
8441,6099,2217,1,-1
8141,5681,1066,2,9341
8527,5468,1053,1,-1
8475,3097,2158,1,-1
9206,9612,665,1,10236
8179,6312,2496,2,-1
8116,197,1713,1,-1
9435,733,1632,2,-1
8774,10563,1223,3,10915
9055,7103,1583,1,-1
9117,6494,872,1,-1
8114,2078,1340,1,9085
9346,5969,1182,2,4114
8188,7590,156,3,-1
8659,677,2129,3,1089
8866,8140,69,2,-1
9156,1094,2441,1,10973
8874,4133,1789,2,6626
9182,8174,103,3,-1
9488,9992,2460,2,1945
8211,5610,1056,2,-1
9324,2533,973,2,-1
9438,9155,2334,2,-1
9354,2148,478,3,-1
9444,7544,809,2,3218
8302,5941,2315,2,-1
8098,2615,1950,1,-1
9415,5549,916,2,2191
9353,1661,2276,1,-1
8305,7240,1763,2,105
9257,2936,170,3,9898
8964,7900,1979,3,1791
8416,641,2494,3,11651
9057,4071,558,3,-1
8045,9344,321,3,-1
8358,4368,824,2,-1
8294,4913,291,3,863
8246,9773,689,2,-1
8432,1951,682,1,68
8317,5820,2248,2,-1
8104,9578,2461,2,5727
9468,10618,2069,3,4895
8361,4101,595,2,-1
8585,7788,37,1,7057
8189,9085,1353,2,-1
9253,2274,2219,3,-1
8557,1102,36,1,1967
9319,8620,578,2,9424
8713,3244,2083,2,6454
8606,3288,1700,3,9494
8869,6837,145,1,10714
9107,7536,2160,3,10759
9139,9500,1210,1,-1
9235,1033,1644,3,-1
8875,2899,409,1,-1
8859,10779,856,2,-1
9053,9711,481,2,-1
9477,5353,1654,2,8193
8369,5906,1783,1,-1
8743,2789,1422,1,-1
8449,7359,1303,3,4316
8287,1339,1647,1,-1
9317,4687,1827,3,-1
8766,7643,2279,3,4490
8178,2199,1019,1,-1
8423,2837,767,1,10905
9143,10657,1089,2,-1
8166,925,2121,3,-1
8132,7677,2455,1,-1
8085,2886,1670,3,-1
8611,7756,567,2,-1
8805,10431,2330,1,11534
9263,11122,180,1,3837
9211,876,2357,2,1227
9045,6343,2466,1,10706
8724,8057,2068,2,11925
8378,8058,49,2,7107
8187,3190,1067,3,6256
9431,7620,2227,2,-1
8253,2433,1794,1,4677
8938,9434,1130,3,10384
8859,36,1309,1,-1
9337,2489,2092,1,-1
8104,6419,1738,3,-1
9287,2887,1011,2,-1
9213,5956,1373,2,-1
9237,10801,6,3,3704
9253,5632,1261,2,4828
8249,5123,1449,3,-1
8072,7080,1601,1,-1
9211,8765,1044,2,-1
9307,6870,429,1,8830
8446,4497,1455,2,9900
8664,4274,1613,3,-1
9340,7825,1322,1,2304
8418,3320,1647,1,2926
8140,6713,47,1,-1
9157,9874,1932,3,-1
9386,214,621,2,-1
8358,9405,222,2,3039
8109,5565,934,2,2384
9400,3724,59,1,10204
8471,4560,2186,3,11376
8105,2505,2343,3,7973
8528,5773,1203,3,-1
9322,9886,1249,2,4802
8249,9549,1683,1,11590
9495,3308,1845,1,7303
8895,9953,1489,3,5775
9313,3720,841,1,-1
9119,5589,1146,1,426
8579,6086,1363,1,-1
8636,10277,1554,1,-1
9406,5072,478,3,-1
9483,6610,1266,3,11250
9351,4733,446,3,-1
8144,9224,2163,1,-1
9289,7740,891,3,7771
8657,1041,346,1,-1
8222,1535,2089,1,-1
9309,5599,217,1,-1
8170,5173,1108,3,-1
8940,1526,1450,1,6798
8050,7232,431,1,-1
8663,0,855,3,2302
8449,9059,1673,2,1559
8214,3019,126,3,11104
8265,6215,826,1,-1
8457,508,1005,1,-1
9010,5355,2271,1,5683
9449,8660,84,2,-1
9194,3825,2228,2,-1
9045,5441,356,1,3539
8288,7867,1074,2,-1
9337,7460,576,2,-1
8577,3279,1123,1,705
8038,5962,461,1,-1
8307,8613,2252,2,-1
9059,4579,67,2,1385
8391,6511,1768,2,-1
9240,6483,266,2,-1
8908,5633,1627,2,-1
8607,2716,25,1,11458
8917,1,618,1,8048
8971,9372,55,1,7473
8586,2242,507,3,-1
9414,2004,1860,2,-1
8149,9764,2425,2,10554
8949,7411,2126,3,-1
8321,11711,271,1,9017
9191,3119,796,1,1918
8388,802,875,3,-1
9297,8744,1297,2,-1
8154,4727,503,3,10407
8203,5589,810,3,9470
8710,990,1030,1,-1
9012,1474,194,2,-1
8519,9903,996,1,2483
9193,6884,1596,1,3203
8102,6841,2200,3,3967
8095,11686,470,3,-1
8797,1839,1898,2,-1
9313,9059,2074,2,3946
9317,11475,135,1,-1
9004,465,2412,1,6046
9468,742,106,3,10135
8091,2833,2415,2,-1
8173,9137,1263,3,-1
9284,2587,2121,2,2722
8260,3477,1852,2,-1
9391,4139,599,2,865
8955,2960,1366,3,1169
9098,8597,1284,2,-1
8177,10318,658,1,-1
8656,2014,2377,2,-1
8875,9653,489,3,7039
9186,8796,770,2,-1
8160,7675,2179,1,229
8468,9666,272,1,11746
9027,5185,738,1,5863
9478,1174,917,3,-1
8915,634,415,2,-1
8082,1668,725,2,1066
8445,8132,1959,3,3094
8750,6131,2006,3,2503
8518,6058,2125,3,-1
9073,5149,67,1,-1
9391,5957,1821,2,-1
8046,7086,2021,1,-1
8465,10945,1166,1,1683
8628,6519,3,2,9990
9397,9891,1535,2,4915
8538,608,1390,3,-1
9410,7740,2207,1,8104
9497,4075,2393,3,-1
9074,2263,534,2,10289
8989,10836,4,3,5183
8069,10800,2064,2,9754
8384,738,1502,3,6689
8739,7678,2284,3,-1
9199,5658,2172,3,-1
8243,2754,347,1,2996
8663,10916,1007,2,275
9179,3337,368,1,5719
8312,8569,1477,2,-1
8983,651,1237,3,6300
9306,10620,318,3,9094
8813,5472,718,3,3280
8062,1033,70,3,10681
9189,4063,1603,3,9091
8682,11955,1755,1,-1
8433,653,1421,2,-1
9102,3717,2001,2,-1
8509,9122,362,3,-1
8655,5091,2051,3,811
9463,8978,1428,2,-1
9223,3866,2411,2,1692
9265,605,265,3,-1
9419,2096,117,2,-1
8305,7372,944,1,-1
8970,7354,282,3,7197
8737,9771,1842,3,6216
8899,6885,321,1,9601
9348,478,378,3,-1
8358,4949,1664,2,5926
8374,7121,447,3,-1
9265,1858,391,3,-1
8481,8590,2001,1,9405
8649,9145,1977,2,1286
8146,1610,1019,2,-1
9372,7387,1358,2,8290
8336,7771,189,2,1552
8486,3650,1096,1,-1
8574,9316,643,3,-1
9159,10843,960,2,-1
9314,10664,80,3,1613
8121,7910,2014,3,-1
8712,11701,1447,2,-1
8355,7737,1671,3,3884
9334,309,823,1,-1
8181,6530,1716,1,3792
8210,4739,2197,1,2978
8599,10148,2335,1,-1
9242,2309,1834,2,4140
8700,10962,553,2,401
9297,10948,2409,2,-1
8716,7367,338,3,4643
8216,5252,431,2,-1
8273,5290,1624,2,11853
9232,3584,947,2,1376
8903,8084,1280,3,6350
9028,216,2091,3,-1
9122,5161,1075,3,-1
8083,5835,2239,1,-1
9215,182,1445,3,10560
8097,5786,277,1,11283
9307,5446,2001,2,-1
9007,6104,981,2,485
8204,9070,590,3,162
9371,843,1638,3,-1
8990,3610,887,2,-1
9306,9066,1950,2,11682
9065,698,2371,1,-1
9128,11564,719,1,3282
9455,2032,1302,2,-1
8854,6717,771,3,-1
9294,9420,1247,2,-1
9162,3906,1015,1,596
9107,5162,148,2,-1
8043,840,372,3,2834
8746,7547,2155,2,-1
8665,7728,592,1,-1
9419,4613,612,3,1903
8059,9954,341,3,-1
8599,2839,1046,2,-1
9494,6252,221,3,-1
8118,4704,1226,1,11088
9263,460,1130,2,-1
8606,1600,2417,2,-1
8661,8885,1376,1,6459
8507,6745,1272,3,-1
8289,5722,2063,1,-1
8389,3341,61,3,10245
8657,3871,170,1,-1
8812,8893,1912,3,-1
9358,2231,1250,2,-1
9406,11599,775,2,-1
9001,11041,186,2,5792
9196,2717,1150,2,7580
8173,11339,2472,2,-1
8922,10861,1910,2,11448
8947,6812,2091,2,-1
9154,3535,1043,1,-1
8860,3667,2314,1,-1
8673,8648,1202,3,-1
9011,5432,969,1,1546
8658,6216,2024,1,-1
8182,11118,1512,1,6671
8975,6543,689,2,-1
9001,8464,795,1,-1
8677,1603,1000,1,-1
8172,9194,1122,3,-1
8483,9852,1455,1,-1
8055,8472,2057,1,9363
9132,331,2356,3,-1
8610,8805,1922,1,-1
8550,1819,605,1,-1
8485,167,1214,2,-1
8359,5932,842,3,7709
8419,3150,2168,1,1976
8315,7224,1614,1,-1
8063,4569,2235,1,8602
9221,7952,889,3,-1
8343,9680,1143,3,9440
8971,6630,2318,3,804
8815,11835,2003,2,3264
8799,1217,1995,1,-1
9034,6709,626,2,3369
8887,9611,2465,1,1810
8488,8380,485,1,9100
9223,10493,1795,2,-1
8040,6080,1948,1,-1
9238,3189,2306,2,-1
8592,5329,1714,1,-1
8434,1294,922,3,-1
9449,4383,1127,2,-1
8302,3618,1888,1,3385
8456,4244,607,2,-1
9153,8321,1711,2,9763
8889,7230,678,3,6579
8134,8253,219,2,5488
8660,8374,769,2,4474
8249,179,557,1,-1
9437,1008,2057,1,9084
9482,7773,2037,2,-1
8884,3349,497,3,-1
8402,10070,54,2,9930
8610,7276,436,1,7475
8074,5040,2280,2,6404
8782,1897,1938,3,8869
8988,11758,1301,3,2541
8893,1883,637,3,11410
8410,9133,1570,2,-1
8658,10166,861,3,-1
8296,10959,286,3,5717
9310,4681,2333,1,-1
8805,108,1863,2,-1
8842,5621,1589,1,-1
9421,2167,2469,3,-1
9083,11627,946,1,7623
9374,3384,2346,3,11929
9103,5554,1106,1,11003
8907,2939,177,2,-1
8440,4913,273,2,-1
9356,6209,996,2,11781
9294,9435,1201,1,7351
8638,8154,1388,1,5993
9293,988,299,3,-1
9163,10639,1383,3,469
8372,11019,2094,2,-1
9375,10227,1054,3,1685
8194,11033,1944,3,-1
8745,3608,1736,1,-1
8819,7678,2067,2,-1
9037,4575,1577,3,11312
8980,5157,992,2,11979
8399,8830,387,2,1722
8930,3468,533,2,-1
9170,864,642,1,-1
9132,9312,1691,1,-1
9196,7164,813,3,3159
9078,7088,1134,3,795
8989,10642,768,3,-1
9460,11070,1524,2,1242
8277,7359,1066,3,10762
8325,6040,1082,2,-1
9408,9889,573,3,2803
9317,3935,587,3,8732
9134,6772,595,2,-1
8236,7601,1877,2,7912
8780,404,226,3,10796
8447,8123,1290,2,-1
8346,470,1752,3,4868
8261,8445,1763,2,-1
8885,7548,85,3,6523
8375,7431,575,1,-1
9446,813,242,2,9045
8989,6422,2097,2,10846
8134,2188,984,2,-1
8731,1304,1864,1,10000
8939,10139,1769,2,1950
8950,10947,495,2,-1
8632,2578,1973,3,-1
8411,393,646,2,8165
8928,5120,2125,3,10632
8573,4248,2065,2,-1
9221,193,1828,1,7908
8510,8681,273,3,-1
9331,1872,1912,1,4854
9105,11499,1774,2,-1
8574,9496,786,1,4066
8406,516,1845,2,-1
8828,647,2396,1,-1
9375,11176,2123,2,5690
9403,7011,1859,2,-1
8776,7101,1092,1,-1
9032,10569,1893,3,8976
9268,10182,585,1,-1
8531,1778,140,1,-1
9219,3926,866,1,1656
9437,1866,1617,1,7493
8514,828,1581,1,2777
8069,1705,1814,2,6334
8414,10164,1671,3,100
8988,11572,1055,1,3035
8306,9249,835,1,11113
9387,6383,1492,1,5074
9400,680,1008,1,707
8336,11652,2480,1,923
9108,9916,1858,2,-1
8510,10703,728,3,3192
8834,8127,2141,1,-1
8261,8891,2308,3,-1
8440,9316,481,2,9263
8734,1393,1074,3,-1
8927,11834,2103,2,1250
8294,48,2426,3,-1
8877,11622,386,1,11842
8377,7952,1770,3,-1
9258,2528,1038,1,11133
9112,8796,34,1,-1
9193,7665,919,1,4921
9345,11209,2185,3,3784
8611,8978,2384,2,11477
9337,9098,1673,2,-1
8295,11749,742,2,9836
9094,3220,1153,2,-1
8801,660,837,3,3320
8303,6241,1526,1,1173
8149,977,2310,1,-1
8505,6576,1764,1,-1
9470,6994,2125,2,8642
8309,6042,2126,3,4091
9058,11697,647,1,4168
8620,6484,1739,3,-1
9142,7728,993,3,-1
8893,10992,1231,1,6623
9462,7818,980,3,-1
8207,3502,1587,2,10341
8428,11098,839,1,-1
8753,1196,2120,2,8408
9478,4648,1225,1,8617
9378,1429,1097,3,29
8385,11475,74,3,8455
8945,2854,2211,3,316
9310,7752,1969,2,2073
9104,1713,2424,3,-1
8465,2120,2210,1,8620
8288,733,2408,3,-1
8731,3829,222,3,8900
8197,6327,1217,3,6786
8045,5285,2192,1,639
8792,1033,509,3,5214
8175,3063,1992,1,-1
8741,5210,1404,2,-1
8492,3774,675,3,11673
8174,8152,323,1,-1
8254,1815,1475,3,4703
8976,8706,524,2,2230
8724,4771,677,1,-1
8835,4898,560,3,-1
9299,4311,2112,2,4989
9008,6936,387,3,-1
8171,8474,703,2,8423
9343,5856,2393,1,3835
9184,11615,876,1,1698
8621,7032,1835,3,6163
8191,10723,1704,1,-1
8449,6693,1929,3,2853
8597,10354,2445,3,812
8920,4610,2446,2,-1
9341,2768,1913,3,3404
8500,11358,919,2,-1
8252,2074,1553,2,10007
8169,1280,220,2,1780
9457,11458,1604,1,-1
8593,7248,2002,3,-1
9104,7162,1779,1,6729
8245,7926,1048,3,1412
8391,11900,739,3,-1
8792,11276,354,1,-1
8137,3625,1670,2,6640
8844,5106,1885,1,-1
8197,2502,1515,2,4878
8646,8262,816,3,-1
9492,8528,1369,2,10757
9456,4051,2390,3,6064
8058,4989,586,3,-1
9331,3673,886,1,-1
9369,3516,1091,3,-1
8530,10006,1620,2,8548
9297,879,1875,3,-1
8652,11619,1865,1,4305
8406,2939,2334,1,9723
8493,7756,2474,1,8315
8936,7028,390,1,8321
8314,3964,1754,1,11570
8858,8707,224,3,-1
9193,2962,796,2,-1
8932,5875,2112,2,-1
9475,11312,2043,3,2610
9049,6963,43,2,4441
8607,10543,2262,1,796
9415,3695,2358,1,6237
8917,2277,97,2,9580
9202,11293,1095,1,2078
8385,1916,1056,3,6840
8126,1054,1758,3,2019
8124,6751,766,2,6460
9026,6539,1200,2,-1
8314,9647,1919,1,-1
9329,2481,2496,3,204
9350,8085,1876,1,-1
9279,453,859,3,10923
9137,1059,1540,3,3007
8305,5194,553,1,-1
8682,2659,1617,1,4971
9459,9088,380,1,4357
9217,2165,2381,1,-1
9197,626,1744,2,-1
8407,2108,13,1,10589
8795,11870,1792,1,-1
9212,4549,1394,3,4614
8378,4176,2082,3,-1
8974,202,2167,1,11144
9387,2828,1766,1,7946
9494,10388,685,2,2625
8059,6967,1146,3,7178
8240,11829,1371,1,-1
8599,9227,39,2,-1
8844,9914,1846,2,5302
8593,11239,2100,3,3573
9494,320,2187,3,5595
9026,2700,1444,1,7686
8660,7047,780,1,1973
9178,3372,892,1,-1
8653,3241,250,2,4031
8686,11130,2054,2,592
9270,1680,1952,3,-1
8778,10196,789,3,4342
9168,10233,683,2,11229
9002,5069,2119,2,5629
8644,4882,2261,3,-1
9476,4579,2287,3,-1
8451,7587,364,1,8737
9373,3510,787,1,2288
8664,5693,1108,2,1849
8311,3113,2377,3,-1
9163,3558,579,3,-1
8501,6537,1269,3,-1
9492,2138,191,3,2789
8771,7858,926,3,-1
9426,10044,419,2,-1
9194,0,2371,1,9719
8424,9459,1119,1,-1
9041,4304,1488,2,-1
8975,2373,513,1,-1
9030,10025,1760,2,585
9225,10291,1329,1,-1
9251,5555,1913,1,-1
8589,1153,1418,1,5438
8637,4690,101,1,-1
9332,5725,1090,3,-1
9373,1804,200,2,2868
8458,6078,1969,3,7749
8040,5255,1921,3,7729
8175,9768,413,1,-1
9190,11089,1880,2,-1
8551,83,1547,1,9318
8234,394,2020,2,2244
8344,8416,1517,3,-1
8642,1714,839,2,4926
8421,6001,375,3,-1
9099,0,1983,1,-1
8677,3953,1462,2,-1
8924,11872,1995,2,-1
8306,3202,1670,2,-1
9302,11621,2334,3,-1
8684,8446,1648,3,2500
8910,5151,1748,1,-1
8835,8962,2131,1,-1
8659,6554,947,3,2966
9490,6001,1000,3,-1
8775,2140,1479,1,4811
8067,4010,893,3,-1
8581,8599,1295,3,10489
9202,9658,846,1,1312
8187,1252,2389,2,-1
8267,5544,1107,2,-1
8450,7749,1948,3,-1
8097,5240,651,3,11778
9416,2360,1001,2,-1
8394,7134,2295,2,3041
9396,7126,262,2,-1
8918,7538,92,3,-1
8644,9586,468,3,-1
9369,2459,1926,1,-1
8299,1523,2379,1,-1
8948,5209,401,2,10351
9012,4763,2144,1,2460
9139,6406,384,3,8633
9049,9867,1995,2,-1
9491,11774,1111,3,9572
9229,1272,1616,2,5934
8931,6863,963,3,-1
9338,6663,1015,1,-1
8867,3392,1950,2,-1
8136,5360,1508,1,-1
8659,9357,2434,3,-1
8757,6998,170,1,-1
9300,2530,464,3,1832
8214,7744,166,3,-1
9358,11663,565,3,9587
8305,11128,685,1,-1
8174,10674,112,2,-1
8988,1842,515,1,-1
8965,11655,755,3,-1
8695,1250,2156,3,5388
9363,4079,672,1,937
8325,7364,1145,2,-1
9339,4774,1720,1,10549
8752,5908,1578,3,-1
8384,9824,598,1,3446
8990,1973,1287,3,9533
8936,5194,170,3,8067
9174,1941,2322,2,-1
8979,2202,2444,3,-1
8285,5035,1708,3,-1
8605,3549,1378,1,7121
9484,10841,1885,2,2199
8540,11519,2304,1,-1
9362,3439,842,3,-1
8534,7029,1070,1,9137
8778,5068,990,1,-1
9243,9936,1152,3,4274
8360,7336,1129,3,-1
8323,11303,1922,2,1598
8207,2944,749,3,-1
9341,2845,327,1,10157
8122,5956,1219,2,3722
8964,11483,648,1,-1
8553,2692,1051,1,-1
9043,11100,1949,3,-1
8511,3447,1204,2,-1
9110,7384,1406,2,11839
9361,2546,338,2,1965
8953,8595,2168,3,-1
8727,3765,275,2,-1
9408,7713,2244,1,11679
8659,7049,990,1,-1
8589,256,1434,2,-1
9195,5678,1786,1,-1
8580,10784,1869,3,-1
8734,7148,2049,2,8322
9335,7735,1307,1,3865
8942,1428,10,2,11116
8979,2638,310,2,6137
9047,2008,1654,2,9647
9440,9556,384,3,6072
9038,11509,382,1,-1
9453,11632,2321,1,-1
9448,5711,1651,1,10150
8327,9810,87,3,4974
9265,2974,464,1,-1
9119,8005,659,3,10626
8325,2203,874,2,-1
8363,1238,1522,3,8772
8972,2683,550,3,3375
8497,10382,200,3,-1
8189,9985,2151,2,-1
8816,9596,1797,1,-1
9461,4159,1932,1,5534
8939,45,2003,2,2913
8738,10319,1858,3,8271
8581,2078,92,3,-1
8682,11419,483,3,-1
8781,615,1693,1,2056
9045,8482,2202,2,-1
8164,7865,2387,3,-1
9135,1000,2217,1,-1
8245,475,1790,1,-1
9339,9965,1017,1,11425
8786,751,742,1,-1
9289,2953,306,3,-1
8841,3453,1048,2,6145
9380,8564,469,1,9737
9207,3821,801,2,-1
8484,3756,507,3,-1
8164,6451,66,3,-1
9005,8116,2028,3,5798
8292,8435,1448,2,3695
8444,5737,1070,3,-1
8868,9140,253,1,5658
8425,5814,1025,2,-1
9491,5680,242,2,-1
8587,2834,1495,2,10913
8537,553,1211,2,7415
8764,4639,2418,2,-1
8922,7761,722,3,511
9387,6619,1270,2,-1
8068,0,55,3,2548
8067,11354,2047,2,2564
8661,4861,1627,1,342
8479,7383,195,3,-1
8908,279,190,2,-1
9404,4037,618,3,-1
9470,11556,2096,1,-1
9438,4911,2319,2,-1
8385,4143,1467,1,479
9164,7416,1296,1,-1
8426,2209,46,2,-1
9139,9334,2424,1,5472
8406,11487,1629,1,-1
9354,11844,1351,2,-1
9138,4027,655,2,3042
9155,10636,2070,2,2664
8325,6064,754,2,11608
8927,7045,535,3,5869
8505,924,616,1,-1
8474,6268,2070,3,8949
8615,3070,667,2,-1
8301,11895,1320,2,11464
9294,3590,1726,3,8958
