Date_key,Date,Month,Year,Day
4659,2012-10-02,10,2012,02
4660,2012-10-03,10,2012,03
4661,2012-10-04,10,2012,04
4662,2012-10-05,10,2012,05
4663,2012-10-06,10,2012,06
4664,2012-10-07,10,2012,07
4665,2012-10-08,10,2012,08
4666,2012-10-09,10,2012,09
4667,2012-10-10,10,2012,10
4668,2012-10-11,10,2012,11
4669,2012-10-12,10,2012,12
4670,2012-10-13,10,2012,13
4671,2012-10-14,10,2012,14
4672,2012-10-15,10,2012,15
4673,2012-10-16,10,2012,16
4674,2012-10-17,10,2012,17
4675,2012-10-18,10,2012,18
4676,2012-10-19,10,2012,19
4677,2012-10-20,10,2012,20
4678,2012-10-21,10,2012,21
4679,2012-10-22,10,2012,22
4680,2012-10-23,10,2012,23
4681,2012-10-24,10,2012,24
4682,2012-10-25,10,2012,25
4683,2012-10-26,10,2012,26
4684,2012-10-27,10,2012,27
4685,2012-10-28,10,2012,28
4686,2012-10-29,10,2012,29
4687,2012-10-30,10,2012,30
4688,2012-10-31,10,2012,31
4689,2012-11-01,11,2012,01
4690,2012-11-02,11,2012,02
4691,2012-11-03,11,2012,03
4692,2012-11-04,11,2012,04
4693,2012-11-05,11,2012,05
4694,2012-11-06,11,2012,06
4695,2012-11-07,11,2012,07
4696,2012-11-08,11,2012,08
4697,2012-11-09,11,2012,09
4698,2012-11-10,11,2012,10
4699,2012-11-11,11,2012,11
4700,2012-11-12,11,2012,12
4701,2012-11-13,11,2012,13
4702,2012-11-14,11,2012,14
4703,2012-11-15,11,2012,15
4704,2012-11-16,11,2012,16
4705,2012-11-17,11,2012,17
4706,2012-11-18,11,2012,18
4707,2012-11-19,11,2012,19
4708,2012-11-20,11,2012,20
4709,2012-11-21,11,2012,21
4710,2012-11-22,11,2012,22
4711,2012-11-23,11,2012,23
4712,2012-11-24,11,2012,24
4713,2012-11-25,11,2012,25
4714,2012-11-26,11,2012,26
4715,2012-11-27,11,2012,27
4716,2012-11-28,11,2012,28
4717,2012-11-29,11,2012,29
4718,2012-11-30,11,2012,30
4719,2012-12-01,12,2012,01
4720,2012-12-02,12,2012,02
4721,2012-12-03,12,2012,03
4722,2012-12-04,12,2012,04
4723,2012-12-05,12,2012,05
4724,2012-12-06,12,2012,06
4725,2012-12-07,12,2012,07
4726,2012-12-08,12,2012,08
4727,2012-12-09,12,2012,09
4728,2012-12-10,12,2012,10
4729,2012-12-11,12,2012,11
4730,2012-12-12,12,2012,12
4731,2012-12-13,12,2012,13
4732,2012-12-14,12,2012,14
4733,2012-12-15,12,2012,15
4734,2012-12-16,12,2012,16
4735,2012-12-17,12,2012,17
4736,2012-12-18,12,2012,18
4737,2012-12-19,12,2012,19
4738,2012-12-20,12,2012,20
4739,2012-12-21,12,2012,21
4740,2012-12-22,12,2012,22
4741,2012-12-23,12,2012,23
4742,2012-12-24,12,2012,24
4743,2012-12-25,12,2012,25
4744,2012-12-26,12,2012,26
4745,2012-12-27,12,2012,27
4746,2012-12-28,12,2012,28
4747,2012-12-29,12,2012,29
4748,2012-12-30,12,2012,30
4749,2012-12-31,12,2012,31
4750,2013-01-01,01,2013,01
4751,2013-01-02,01,2013,02
4752,2013-01-03,01,2013,03
4753,2013-01-04,01,2013,04
4754,2013-01-05,01,2013,05
4755,2013-01-06,01,2013,06
4756,2013-01-07,01,2013,07
4757,2013-01-08,01,2013,08
4758,2013-01-09,01,2013,09
4759,2013-01-10,01,2013,10
4760,2013-01-11,01,2013,11
4761,2013-01-12,01,2013,12
4762,2013-01-13,01,2013,13
4763,2013-01-14,01,2013,14
4764,2013-01-15,01,2013,15
4765,2013-01-16,01,2013,16
4766,2013-01-17,01,2013,17
4767,2013-01-18,01,2013,18
4768,2013-01-19,01,2013,19
4769,2013-01-20,01,2013,20
4770,2013-01-21,01,2013,21
4771,2013-01-22,01,2013,22
4772,2013-01-23,01,2013,23
4773,2013-01-24,01,2013,24
4774,2013-01-25,01,2013,25
4775,2013-01-26,01,2013,26
4776,2013-01-27,01,2013,27
4777,2013-01-28,01,2013,28
4778,2013-01-29,01,2013,29
4779,2013-01-30,01,2013,30
4780,2013-01-31,01,2013,31
4781,2013-02-01,02,2013,01
4782,2013-02-02,02,2013,02
4783,2013-02-03,02,2013,03
4784,2013-02-04,02,2013,04
4785,2013-02-05,02,2013,05
4786,2013-02-06,02,2013,06
4787,2013-02-07,02,2013,07
4788,2013-02-08,02,2013,08
4789,2013-02-09,02,2013,09
4790,2013-02-10,02,2013,10
4791,2013-02-11,02,2013,11
4792,2013-02-12,02,2013,12
4793,2013-02-13,02,2013,13
4794,2013-02-14,02,2013,14
4795,2013-02-15,02,2013,15
4796,2013-02-16,02,2013,16
4797,2013-02-17,02,2013,17
4798,2013-02-18,02,2013,18
4799,2013-02-19,02,2013,19
4800,2013-02-20,02,2013,20
4801,2013-02-21,02,2013,21
4802,2013-02-22,02,2013,22
4803,2013-02-23,02,2013,23
4804,2013-02-24,02,2013,24
4805,2013-02-25,02,2013,25
4806,2013-02-26,02,2013,26
4807,2013-02-27,02,2013,27
4808,2013-02-28,02,2013,28
4809,2013-03-01,03,2013,01
4810,2013-03-02,03,2013,02
4811,2013-03-03,03,2013,03
4812,2013-03-04,03,2013,04
4813,2013-03-05,03,2013,05
4814,2013-03-06,03,2013,06
4815,2013-03-07,03,2013,07
4816,2013-03-08,03,2013,08
4817,2013-03-09,03,2013,09
4818,2013-03-10,03,2013,10
4819,2013-03-11,03,2013,11
4820,2013-03-12,03,2013,12
4821,2013-03-13,03,2013,13
4822,2013-03-14,03,2013,14
4823,2013-03-15,03,2013,15
4824,2013-03-16,03,2013,16
4825,2013-03-17,03,2013,17
4826,2013-03-18,03,2013,18
4827,2013-03-19,03,2013,19
4828,2013-03-20,03,2013,20
4829,2013-03-21,03,2013,21
4830,2013-03-22,03,2013,22
4831,2013-03-23,03,2013,23
4832,2013-03-24,03,2013,24
4833,2013-03-25,03,2013,25
4834,2013-03-26,03,2013,26
4835,2013-03-27,03,2013,27
4836,2013-03-28,03,2013,28
4837,2013-03-29,03,2013,29
4838,2013-03-30,03,2013,30
4839,2013-03-31,03,2013,31
4840,2013-04-01,04,2013,01
4841,2013-04-02,04,2013,02
4842,2013-04-03,04,2013,03
4843,2013-04-04,04,2013,04
4844,2013-04-05,04,2013,05
4845,2013-04-06,04,2013,06
4846,2013-04-07,04,2013,07
4847,2013-04-08,04,2013,08
4848,2013-04-09,04,2013,09
4849,2013-04-10,04,2013,10
4850,2013-04-11,04,2013,11
4851,2013-04-12,04,2013,12
4852,2013-04-13,04,2013,13
4853,2013-04-14,04,2013,14
4854,2013-04-15,04,2013,15
4855,2013-04-16,04,2013,16
4856,2013-04-17,04,2013,17
4857,2013-04-18,04,2013,18
4858,2013-04-19,04,2013,19
4859,2013-04-20,04,2013,20
4860,2013-04-21,04,2013,21
4861,2013-04-22,04,2013,22
4862,2013-04-23,04,2013,23
4863,2013-04-24,04,2013,24
4864,2013-04-25,04,2013,25
4865,2013-04-26,04,2013,26
4866,2013-04-27,04,2013,27
4867,2013-04-28,04,2013,28
4868,2013-04-29,04,2013,29
4869,2013-04-30,04,2013,30
4870,2013-05-01,05,2013,01
4871,2013-05-02,05,2013,02
4872,2013-05-03,05,2013,03
4873,2013-05-04,05,2013,04
4874,2013-05-05,05,2013,05
4875,2013-05-06,05,2013,06
4876,2013-05-07,05,2013,07
4877,2013-05-08,05,2013,08
4878,2013-05-09,05,2013,09
4879,2013-05-10,05,2013,10
4880,2013-05-11,05,2013,11
4881,2013-05-12,05,2013,12
4882,2013-05-13,05,2013,13
4883,2013-05-14,05,2013,14
4884,2013-05-15,05,2013,15
4885,2013-05-16,05,2013,16
4886,2013-05-17,05,2013,17
4887,2013-05-18,05,2013,18
4888,2013-05-19,05,2013,19
4889,2013-05-20,05,2013,20
4890,2013-05-21,05,2013,21
4891,2013-05-22,05,2013,22
4892,2013-05-23,05,2013,23
4893,2013-05-24,05,2013,24
4894,2013-05-25,05,2013,25
4895,2013-05-26,05,2013,26
4896,2013-05-27,05,2013,27
4897,2013-05-28,05,2013,28
4898,2013-05-29,05,2013,29
4899,2013-05-30,05,2013,30
4900,2013-05-31,05,2013,31
4901,2013-06-01,06,2013,01
4902,2013-06-02,06,2013,02
4903,2013-06-03,06,2013,03
4904,2013-06-04,06,2013,04
4905,2013-06-05,06,2013,05
4906,2013-06-06,06,2013,06
4907,2013-06-07,06,2013,07
4908,2013-06-08,06,2013,08
4909,2013-06-09,06,2013,09
4910,2013-06-10,06,2013,10
4911,2013-06-11,06,2013,11
4912,2013-06-12,06,2013,12
4913,2013-06-13,06,2013,13
4914,2013-06-14,06,2013,14
4915,2013-06-15,06,2013,15
4916,2013-06-16,06,2013,16
4917,2013-06-17,06,2013,17
4918,2013-06-18,06,2013,18
4919,2013-06-19,06,2013,19
4920,2013-06-20,06,2013,20
4921,2013-06-21,06,2013,21
4922,2013-06-22,06,2013,22
4923,2013-06-23,06,2013,23
4924,2013-06-24,06,2013,24
4925,2013-06-25,06,2013,25
4926,2013-06-26,06,2013,26
4927,2013-06-27,06,2013,27
4928,2013-06-28,06,2013,28
4929,2013-06-29,06,2013,29
4930,2013-06-30,06,2013,30
4931,2013-07-01,07,2013,01
4932,2013-07-02,07,2013,02
4933,2013-07-03,07,2013,03
4934,2013-07-04,07,2013,04
4935,2013-07-05,07,2013,05
4936,2013-07-06,07,2013,06
4937,2013-07-07,07,2013,07
4938,2013-07-08,07,2013,08
4939,2013-07-09,07,2013,09
4940,2013-07-10,07,2013,10
4941,2013-07-11,07,2013,11
4942,2013-07-12,07,2013,12
4943,2013-07-13,07,2013,13
4944,2013-07-14,07,2013,14
4945,2013-07-15,07,2013,15
4946,2013-07-16,07,2013,16
4947,2013-07-17,07,2013,17
4948,2013-07-18,07,2013,18
4949,2013-07-19,07,2013,19
4950,2013-07-20,07,2013,20
4951,2013-07-21,07,2013,21
4952,2013-07-22,07,2013,22
4953,2013-07-23,07,2013,23
4954,2013-07-24,07,2013,24
4955,2013-07-25,07,2013,25
4956,2013-07-26,07,2013,26
4957,2013-07-27,07,2013,27
4958,2013-07-28,07,2013,28
4959,2013-07-29,07,2013,29
4960,2013-07-30,07,2013,30
4961,2013-07-31,07,2013,31
4962,2013-08-01,08,2013,01
4963,2013-08-02,08,2013,02
4964,2013-08-03,08,2013,03
4965,2013-08-04,08,2013,04
4966,2013-08-05,08,2013,05
4967,2013-08-06,08,2013,06
4968,2013-08-07,08,2013,07
4969,2013-08-08,08,2013,08
4970,2013-08-09,08,2013,09
4971,2013-08-10,08,2013,10
4972,2013-08-11,08,2013,11
4973,2013-08-12,08,2013,12
4974,2013-08-13,08,2013,13
4975,2013-08-14,08,2013,14
4976,2013-08-15,08,2013,15
4977,2013-08-16,08,2013,16
4978,2013-08-17,08,2013,17
4979,2013-08-18,08,2013,18
4980,2013-08-19,08,2013,19
4981,2013-08-20,08,2013,20
4982,2013-08-21,08,2013,21
4983,2013-08-22,08,2013,22
4984,2013-08-23,08,2013,23
4985,2013-08-24,08,2013,24
4986,2013-08-25,08,2013,25
4987,2013-08-26,08,2013,26
4988,2013-08-27,08,2013,27
4989,2013-08-28,08,2013,28
4990,2013-08-29,08,2013,29
4991,2013-08-30,08,2013,30
4992,2013-08-31,08,2013,31
4993,2013-09-01,09,2013,01
4994,2013-09-02,09,2013,02
4995,2013-09-03,09,2013,03
4996,2013-09-04,09,2013,04
4997,2013-09-05,09,2013,05
4998,2013-09-06,09,2013,06
4999,2013-09-07,09,2013,07
5000,2013-09-08,09,2013,08
5001,2013-09-09,09,2013,09
5002,2013-09-10,09,2013,10
5003,2013-09-11,09,2013,11
5004,2013-09-12,09,2013,12
5005,2013-09-13,09,2013,13
5006,2013-09-14,09,2013,14
5007,2013-09-15,09,2013,15
5008,2013-09-16,09,2013,16
5009,2013-09-17,09,2013,17
5010,2013-09-18,09,2013,18
5011,2013-09-19,09,2013,19
5012,2013-09-20,09,2013,20
5013,2013-09-21,09,2013,21
5014,2013-09-22,09,2013,22
5015,2013-09-23,09,2013,23
5016,2013-09-24,09,2013,24
5017,2013-09-25,09,2013,25
5018,2013-09-26,09,2013,26
5019,2013-09-27,09,2013,27
5020,2013-09-28,09,2013,28
5021,2013-09-29,09,2013,29
5022,2013-09-30,09,2013,30
5023,2013-10-01,10,2013,01
5024,2013-10-02,10,2013,02
5025,2013-10-03,10,2013,03
5026,2013-10-04,10,2013,04
5027,2013-10-05,10,2013,05
5028,2013-10-06,10,2013,06
5029,2013-10-07,10,2013,07
5030,2013-10-08,10,2013,08
5031,2013-10-09,10,2013,09
5032,2013-10-10,10,2013,10
5033,2013-10-11,10,2013,11
5034,2013-10-12,10,2013,12
5035,2013-10-13,10,2013,13
5036,2013-10-14,10,2013,14
5037,2013-10-15,10,2013,15
5038,2013-10-16,10,2013,16
5039,2013-10-17,10,2013,17
5040,2013-10-18,10,2013,18
5041,2013-10-19,10,2013,19
5042,2013-10-20,10,2013,20
5043,2013-10-21,10,2013,21
5044,2013-10-22,10,2013,22
5045,2013-10-23,10,2013,23
5046,2013-10-24,10,2013,24
5047,2013-10-25,10,2013,25
5048,2013-10-26,10,2013,26
5049,2013-10-27,10,2013,27
5050,2013-10-28,10,2013,28
5051,2013-10-29,10,2013,29
5052,2013-10-30,10,2013,30
5053,2013-10-31,10,2013,31
5054,2013-11-01,11,2013,01
5055,2013-11-02,11,2013,02
5056,2013-11-03,11,2013,03
5057,2013-11-04,11,2013,04
5058,2013-11-05,11,2013,05
5059,2013-11-06,11,2013,06
5060,2013-11-07,11,2013,07
5061,2013-11-08,11,2013,08
5062,2013-11-09,11,2013,09
5063,2013-11-10,11,2013,10
5064,2013-11-11,11,2013,11
5065,2013-11-12,11,2013,12
5066,2013-11-13,11,2013,13
5067,2013-11-14,11,2013,14
5068,2013-11-15,11,2013,15
5069,2013-11-16,11,2013,16
5070,2013-11-17,11,2013,17
5071,2013-11-18,11,2013,18
5072,2013-11-19,11,2013,19
5073,2013-11-20,11,2013,20
5074,2013-11-21,11,2013,21
5075,2013-11-22,11,2013,22
5076,2013-11-23,11,2013,23
5077,2013-11-24,11,2013,24
5078,2013-11-25,11,2013,25
5079,2013-11-26,11,2013,26
5080,2013-11-27,11,2013,27
5081,2013-11-28,11,2013,28
5082,2013-11-29,11,2013,29
5083,2013-11-30,11,2013,30
5084,2013-12-01,12,2013,01
5085,2013-12-02,12,2013,02
5086,2013-12-03,12,2013,03
5087,2013-12-04,12,2013,04
5088,2013-12-05,12,2013,05
5089,2013-12-06,12,2013,06
5090,2013-12-07,12,2013,07
5091,2013-12-08,12,2013,08
5092,2013-12-09,12,2013,09
5093,2013-12-10,12,2013,10
5094,2013-12-11,12,2013,11
5095,2013-12-12,12,2013,12
5096,2013-12-13,12,2013,13
5097,2013-12-14,12,2013,14
5098,2013-12-15,12,2013,15
5099,2013-12-16,12,2013,16
5100,2013-12-17,12,2013,17
5101,2013-12-18,12,2013,18
5102,2013-12-19,12,2013,19
5103,2013-12-20,12,2013,20
5104,2013-12-21,12,2013,21
5105,2013-12-22,12,2013,22
5106,2013-12-23,12,2013,23
5107,2013-12-24,12,2013,24
5108,2013-12-25,12,2013,25
5109,2013-12-26,12,2013,26
5110,2013-12-27,12,2013,27
5111,2013-12-28,12,2013,28
5112,2013-12-29,12,2013,29
5113,2013-12-30,12,2013,30
5114,2013-12-31,12,2013,31
5115,2014-01-01,01,2014,01
5116,2014-01-02,01,2014,02
5117,2014-01-03,01,2014,03
5118,2014-01-04,01,2014,04
5119,2014-01-05,01,2014,05
5120,2014-01-06,01,2014,06
5121,2014-01-07,01,2014,07
5122,2014-01-08,01,2014,08
5123,2014-01-09,01,2014,09
5124,2014-01-10,01,2014,10
5125,2014-01-11,01,2014,11
5126,2014-01-12,01,2014,12
5127,2014-01-13,01,2014,13
5128,2014-01-14,01,2014,14
5129,2014-01-15,01,2014,15
5130,2014-01-16,01,2014,16
5131,2014-01-17,01,2014,17
5132,2014-01-18,01,2014,18
5133,2014-01-19,01,2014,19
5134,2014-01-20,01,2014,20
5135,2014-01-21,01,2014,21
5136,2014-01-22,01,2014,22
5137,2014-01-23,01,2014,23
5138,2014-01-24,01,2014,24
5139,2014-01-25,01,2014,25
5140,2014-01-26,01,2014,26
5141,2014-01-27,01,2014,27
5142,2014-01-28,01,2014,28
5143,2014-01-29,01,2014,29
5144,2014-01-30,01,2014,30
5145,2014-01-31,01,2014,31
5146,2014-02-01,02,2014,01
5147,2014-02-02,02,2014,02
5148,2014-02-03,02,2014,03
5149,2014-02-04,02,2014,04
5150,2014-02-05,02,2014,05
5151,2014-02-06,02,2014,06
5152,2014-02-07,02,2014,07
5153,2014-02-08,02,2014,08
5154,2014-02-09,02,2014,09
5155,2014-02-10,02,2014,10
5156,2014-02-11,02,2014,11
5157,2014-02-12,02,2014,12
5158,2014-02-13,02,2014,13
5159,2014-02-14,02,2014,14
5160,2014-02-15,02,2014,15
5161,2014-02-16,02,2014,16
5162,2014-02-17,02,2014,17
5163,2014-02-18,02,2014,18
5164,2014-02-19,02,2014,19
5165,2014-02-20,02,2014,20
5166,2014-02-21,02,2014,21
5167,2014-02-22,02,2014,22
5168,2014-02-23,02,2014,23
5169,2014-02-24,02,2014,24
5170,2014-02-25,02,2014,25
5171,2014-02-26,02,2014,26
5172,2014-02-27,02,2014,27
5173,2014-02-28,02,2014,28
5174,2014-03-01,03,2014,01
5175,2014-03-02,03,2014,02
5176,2014-03-03,03,2014,03
5177,2014-03-04,03,2014,04
5178,2014-03-05,03,2014,05
5179,2014-03-06,03,2014,06
5180,2014-03-07,03,2014,07
5181,2014-03-08,03,2014,08
5182,2014-03-09,03,2014,09
5183,2014-03-10,03,2014,10
5184,2014-03-11,03,2014,11
5185,2014-03-12,03,2014,12
5186,2014-03-13,03,2014,13
5187,2014-03-14,03,2014,14
5188,2014-03-15,03,2014,15
5189,2014-03-16,03,2014,16
5190,2014-03-17,03,2014,17
5191,2014-03-18,03,2014,18
5192,2014-03-19,03,2014,19
5193,2014-03-20,03,2014,20
5194,2014-03-21,03,2014,21
5195,2014-03-22,03,2014,22
5196,2014-03-23,03,2014,23
5197,2014-03-24,03,2014,24
5198,2014-03-25,03,2014,25
5199,2014-03-26,03,2014,26
5200,2014-03-27,03,2014,27
5201,2014-03-28,03,2014,28
5202,2014-03-29,03,2014,29
5203,2014-03-30,03,2014,30
5204,2014-03-31,03,2014,31
5205,2014-04-01,04,2014,01
5206,2014-04-02,04,2014,02
5207,2014-04-03,04,2014,03
5208,2014-04-04,04,2014,04
5209,2014-04-05,04,2014,05
5210,2014-04-06,04,2014,06
5211,2014-04-07,04,2014,07
5212,2014-04-08,04,2014,08
5213,2014-04-09,04,2014,09
5214,2014-04-10,04,2014,10
5215,2014-04-11,04,2014,11
5216,2014-04-12,04,2014,12
5217,2014-04-13,04,2014,13
5218,2014-04-14,04,2014,14
5219,2014-04-15,04,2014,15
5220,2014-04-16,04,2014,16
5221,2014-04-17,04,2014,17
5222,2014-04-18,04,2014,18
5223,2014-04-19,04,2014,19
5224,2014-04-20,04,2014,20
5225,2014-04-21,04,2014,21
5226,2014-04-22,04,2014,22
5227,2014-04-23,04,2014,23
5228,2014-04-24,04,2014,24
5229,2014-04-25,04,2014,25
5230,2014-04-26,04,2014,26
5231,2014-04-27,04,2014,27
5232,2014-04-28,04,2014,28
5233,2014-04-29,04,2014,29
5234,2014-04-30,04,2014,30
5235,2014-05-01,05,2014,01
5236,2014-05-02,05,2014,02
5237,2014-05-03,05,2014,03
5238,2014-05-04,05,2014,04
5239,2014-05-05,05,2014,05
5240,2014-05-06,05,2014,06
5241,2014-05-07,05,2014,07
5242,2014-05-08,05,2014,08
5243,2014-05-09,05,2014,09
5244,2014-05-10,05,2014,10
5245,2014-05-11,05,2014,11
5246,2014-05-12,05,2014,12
5247,2014-05-13,05,2014,13
5248,2014-05-14,05,2014,14
5249,2014-05-15,05,2014,15
5250,2014-05-16,05,2014,16
5251,2014-05-17,05,2014,17
5252,2014-05-18,05,2014,18
5253,2014-05-19,05,2014,19
5254,2014-05-20,05,2014,20
5255,2014-05-21,05,2014,21
5256,2014-05-22,05,2014,22
5257,2014-05-23,05,2014,23
5258,2014-05-24,05,2014,24
5259,2014-05-25,05,2014,25
5260,2014-05-26,05,2014,26
5261,2014-05-27,05,2014,27
5262,2014-05-28,05,2014,28
5263,2014-05-29,05,2014,29
5264,2014-05-30,05,2014,30
5265,2014-05-31,05,2014,31
5266,2014-06-01,06,2014,01
5267,2014-06-02,06,2014,02
5268,2014-06-03,06,2014,03
5269,2014-06-04,06,2014,04
5270,2014-06-05,06,2014,05
5271,2014-06-06,06,2014,06
5272,2014-06-07,06,2014,07
5273,2014-06-08,06,2014,08
5274,2014-06-09,06,2014,09
5275,2014-06-10,06,2014,10
5276,2014-06-11,06,2014,11
5277,2014-06-12,06,2014,12
5278,2014-06-13,06,2014,13
5279,2014-06-14,06,2014,14
5280,2014-06-15,06,2014,15
5281,2014-06-16,06,2014,16
5282,2014-06-17,06,2014,17
5283,2014-06-18,06,2014,18
5284,2014-06-19,06,2014,19
5285,2014-06-20,06,2014,20
5286,2014-06-21,06,2014,21
5287,2014-06-22,06,2014,22
5288,2014-06-23,06,2014,23
5289,2014-06-24,06,2014,24
5290,2014-06-25,06,2014,25
5291,2014-06-26,06,2014,26
5292,2014-06-27,06,2014,27
5293,2014-06-28,06,2014,28
5294,2014-06-29,06,2014,29
5295,2014-06-30,06,2014,30
5296,2014-07-01,07,2014,01
5297,2014-07-02,07,2014,02
5298,2014-07-03,07,2014,03
5299,2014-07-04,07,2014,04
5300,2014-07-05,07,2014,05
5301,2014-07-06,07,2014,06
5302,2014-07-07,07,2014,07
5303,2014-07-08,07,2014,08
5304,2014-07-09,07,2014,09
5305,2014-07-10,07,2014,10
5306,2014-07-11,07,2014,11
5307,2014-07-12,07,2014,12
5308,2014-07-13,07,2014,13
5309,2014-07-14,07,2014,14
5310,2014-07-15,07,2014,15
5311,2014-07-16,07,2014,16
5312,2014-07-17,07,2014,17
5313,2014-07-18,07,2014,18
5314,2014-07-19,07,2014,19
5315,2014-07-20,07,2014,20
5316,2014-07-21,07,2014,21
5317,2014-07-22,07,2014,22
5318,2014-07-23,07,2014,23
5319,2014-07-24,07,2014,24
5320,2014-07-25,07,2014,25
5321,2014-07-26,07,2014,26
5322,2014-07-27,07,2014,27
5323,2014-07-28,07,2014,28
5324,2014-07-29,07,2014,29
5325,2014-07-30,07,2014,30
5326,2014-07-31,07,2014,31
5327,2014-08-01,08,2014,01
5328,2014-08-02,08,2014,02
5329,2014-08-03,08,2014,03
5330,2014-08-04,08,2014,04
5331,2014-08-05,08,2014,05
5332,2014-08-06,08,2014,06
5333,2014-08-07,08,2014,07
5334,2014-08-08,08,2014,08
5335,2014-08-09,08,2014,09
5336,2014-08-10,08,2014,10
5337,2014-08-11,08,2014,11
5338,2014-08-12,08,2014,12
5339,2014-08-13,08,2014,13
5340,2014-08-14,08,2014,14
5341,2014-08-15,08,2014,15
5342,2014-08-16,08,2014,16
5343,2014-08-17,08,2014,17
5344,2014-08-18,08,2014,18
5345,2014-08-19,08,2014,19
5346,2014-08-20,08,2014,20
5347,2014-08-21,08,2014,21
5348,2014-08-22,08,2014,22
5349,2014-08-23,08,2014,23
5350,2014-08-24,08,2014,24
5351,2014-08-25,08,2014,25
5352,2014-08-26,08,2014,26
5353,2014-08-27,08,2014,27
5354,2014-08-28,08,2014,28
5355,2014-08-29,08,2014,29
5356,2014-08-30,08,2014,30
5357,2014-08-31,08,2014,31
5358,2014-09-01,09,2014,01
5359,2014-09-02,09,2014,02
5360,2014-09-03,09,2014,03
5361,2014-09-04,09,2014,04
5362,2014-09-05,09,2014,05
5363,2014-09-06,09,2014,06
5364,2014-09-07,09,2014,07
5365,2014-09-08,09,2014,08
5366,2014-09-09,09,2014,09
5367,2014-09-10,09,2014,10
5368,2014-09-11,09,2014,11
5369,2014-09-12,09,2014,12
5370,2014-09-13,09,2014,13
5371,2014-09-14,09,2014,14
5372,2014-09-15,09,2014,15
5373,2014-09-16,09,2014,16
5374,2014-09-17,09,2014,17
5375,2014-09-18,09,2014,18
5376,2014-09-19,09,2014,19
5377,2014-09-20,09,2014,20
5378,2014-09-21,09,2014,21
5379,2014-09-22,09,2014,22
5380,2014-09-23,09,2014,23
5381,2014-09-24,09,2014,24
5382,2014-09-25,09,2014,25
5383,2014-09-26,09,2014,26
5384,2014-09-27,09,2014,27
5385,2014-09-28,09,2014,28
5386,2014-09-29,09,2014,29
5387,2014-09-30,09,2014,30
5388,2014-10-01,10,2014,01
5389,2014-10-02,10,2014,02
5390,2014-10-03,10,2014,03
5391,2014-10-04,10,2014,04
5392,2014-10-05,10,2014,05
5393,2014-10-06,10,2014,06
5394,2014-10-07,10,2014,07
5395,2014-10-08,10,2014,08
5396,2014-10-09,10,2014,09
5397,2014-10-10,10,2014,10
5398,2014-10-11,10,2014,11
5399,2014-10-12,10,2014,12
5400,2014-10-13,10,2014,13
5401,2014-10-14,10,2014,14
5402,2014-10-15,10,2014,15
5403,2014-10-16,10,2014,16
5404,2014-10-17,10,2014,17
5405,2014-10-18,10,2014,18
5406,2014-10-19,10,2014,19
5407,2014-10-20,10,2014,20
5408,2014-10-21,10,2014,21
5409,2014-10-22,10,2014,22
5410,2014-10-23,10,2014,23
5411,2014-10-24,10,2014,24
5412,2014-10-25,10,2014,25
5413,2014-10-26,10,2014,26
5414,2014-10-27,10,2014,27
5415,2014-10-28,10,2014,28
5416,2014-10-29,10,2014,29
5417,2014-10-30,10,2014,30
5418,2014-10-31,10,2014,31
5419,2014-11-01,11,2014,01
5420,2014-11-02,11,2014,02
5421,2014-11-03,11,2014,03
5422,2014-11-04,11,2014,04
5423,2014-11-05,11,2014,05
5424,2014-11-06,11,2014,06
5425,2014-11-07,11,2014,07
5426,2014-11-08,11,2014,08
5427,2014-11-09,11,2014,09
5428,2014-11-10,11,2014,10
5429,2014-11-11,11,2014,11
5430,2014-11-12,11,2014,12
5431,2014-11-13,11,2014,13
5432,2014-11-14,11,2014,14
5433,2014-11-15,11,2014,15
5434,2014-11-16,11,2014,16
5435,2014-11-17,11,2014,17
5436,2014-11-18,11,2014,18
5437,2014-11-19,11,2014,19
5438,2014-11-20,11,2014,20
5439,2014-11-21,11,2014,21
5440,2014-11-22,11,2014,22
5441,2014-11-23,11,2014,23
5442,2014-11-24,11,2014,24
5443,2014-11-25,11,2014,25
5444,2014-11-26,11,2014,26
5445,2014-11-27,11,2014,27
5446,2014-11-28,11,2014,28
5447,2014-11-29,11,2014,29
5448,2014-11-30,11,2014,30
5449,2014-12-01,12,2014,01
5450,2014-12-02,12,2014,02
5451,2014-12-03,12,2014,03
5452,2014-12-04,12,2014,04
5453,2014-12-05,12,2014,05
5454,2014-12-06,12,2014,06
5455,2014-12-07,12,2014,07
5456,2014-12-08,12,2014,08
5457,2014-12-09,12,2014,09
5458,2014-12-10,12,2014,10
5459,2014-12-11,12,2014,11
5460,2014-12-12,12,2014,12
5461,2014-12-13,12,2014,13
5462,2014-12-14,12,2014,14
5463,2014-12-15,12,2014,15
5464,2014-12-16,12,2014,16
5465,2014-12-17,12,2014,17
5466,2014-12-18,12,2014,18
5467,2014-12-19,12,2014,19
5468,2014-12-20,12,2014,20
5469,2014-12-21,12,2014,21
5470,2014-12-22,12,2014,22
5471,2014-12-23,12,2014,23
5472,2014-12-24,12,2014,24
5473,2014-12-25,12,2014,25
5474,2014-12-26,12,2014,26
5475,2014-12-27,12,2014,27
5476,2014-12-28,12,2014,28
5477,2014-12-29,12,2014,29
5478,2014-12-30,12,2014,30
5479,2014-12-31,12,2014,31
5480,2015-01-01,01,2015,01
