id_date,Date,Day,Month,Year
4470,2012-06-28,28,06,2012
4471,2012-06-29,29,06,2012
4472,2012-06-30,30,06,2012
4473,2012-07-01,01,07,2012
4474,2012-07-02,02,07,2012
4475,2012-07-03,03,07,2012
4476,2012-07-04,04,07,2012
4477,2012-07-05,05,07,2012
4478,2012-07-06,06,07,2012
4479,2012-07-07,07,07,2012
4480,2012-07-08,08,07,2012
4481,2012-07-09,09,07,2012
4482,2012-07-10,10,07,2012
4483,2012-07-11,11,07,2012
4484,2012-07-12,12,07,2012
4485,2012-07-13,13,07,2012
4486,2012-07-14,14,07,2012
4487,2012-07-15,15,07,2012
4488,2012-07-16,16,07,2012
4489,2012-07-17,17,07,2012
4490,2012-07-18,18,07,2012
4491,2012-07-19,19,07,2012
4492,2012-07-20,20,07,2012
4493,2012-07-21,21,07,2012
4494,2012-07-22,22,07,2012
4495,2012-07-23,23,07,2012
4496,2012-07-24,24,07,2012
4497,2012-07-25,25,07,2012
4498,2012-07-26,26,07,2012
4499,2012-07-27,27,07,2012
4500,2012-07-28,28,07,2012
4501,2012-07-29,29,07,2012
4502,2012-07-30,30,07,2012
4503,2012-07-31,31,07,2012
4504,2012-08-01,01,08,2012
4505,2012-08-02,02,08,2012
4506,2012-08-03,03,08,2012
4507,2012-08-04,04,08,2012
4508,2012-08-05,05,08,2012
4509,2012-08-06,06,08,2012
4510,2012-08-07,07,08,2012
4511,2012-08-08,08,08,2012
4512,2012-08-09,09,08,2012
4513,2012-08-10,10,08,2012
4514,2012-08-11,11,08,2012
4515,2012-08-12,12,08,2012
4516,2012-08-13,13,08,2012
4517,2012-08-14,14,08,2012
4518,2012-08-15,15,08,2012
4519,2012-08-16,16,08,2012
4520,2012-08-17,17,08,2012
4521,2012-08-18,18,08,2012
4522,2012-08-19,19,08,2012
4523,2012-08-20,20,08,2012
4524,2012-08-21,21,08,2012
4525,2012-08-22,22,08,2012
4526,2012-08-23,23,08,2012
4527,2012-08-24,24,08,2012
4528,2012-08-25,25,08,2012
4529,2012-08-26,26,08,2012
4530,2012-08-27,27,08,2012
4531,2012-08-28,28,08,2012
4532,2012-08-29,29,08,2012
4533,2012-08-30,30,08,2012
4534,2012-08-31,31,08,2012
4535,2012-09-01,01,09,2012
4536,2012-09-02,02,09,2012
4537,2012-09-03,03,09,2012
4538,2012-09-04,04,09,2012
4539,2012-09-05,05,09,2012
4540,2012-09-06,06,09,2012
4541,2012-09-07,07,09,2012
4542,2012-09-08,08,09,2012
4543,2012-09-09,09,09,2012
4544,2012-09-10,10,09,2012
4545,2012-09-11,11,09,2012
4546,2012-09-12,12,09,2012
4547,2012-09-13,13,09,2012
4548,2012-09-14,14,09,2012
4549,2012-09-15,15,09,2012
4550,2012-09-16,16,09,2012
4551,2012-09-17,17,09,2012
4552,2012-09-18,18,09,2012
4553,2012-09-19,19,09,2012
4554,2012-09-20,20,09,2012
4555,2012-09-21,21,09,2012
4556,2012-09-22,22,09,2012
4557,2012-09-23,23,09,2012
4558,2012-09-24,24,09,2012
4559,2012-09-25,25,09,2012
4560,2012-09-26,26,09,2012
4561,2012-09-27,27,09,2012
4562,2012-09-28,28,09,2012
4563,2012-09-29,29,09,2012
4564,2012-09-30,30,09,2012
4565,2012-10-01,01,10,2012
4566,2012-10-02,02,10,2012
4567,2012-10-03,03,10,2012
4568,2012-10-04,04,10,2012
4569,2012-10-05,05,10,2012
4570,2012-10-06,06,10,2012
4571,2012-10-07,07,10,2012
4572,2012-10-08,08,10,2012
4573,2012-10-09,09,10,2012
4574,2012-10-10,10,10,2012
4575,2012-10-11,11,10,2012
4576,2012-10-12,12,10,2012
4577,2012-10-13,13,10,2012
4578,2012-10-14,14,10,2012
4579,2012-10-15,15,10,2012
4580,2012-10-16,16,10,2012
4581,2012-10-17,17,10,2012
4582,2012-10-18,18,10,2012
4583,2012-10-19,19,10,2012
4584,2012-10-20,20,10,2012
4585,2012-10-21,21,10,2012
4586,2012-10-22,22,10,2012
4587,2012-10-23,23,10,2012
4588,2012-10-24,24,10,2012
4589,2012-10-25,25,10,2012
4590,2012-10-26,26,10,2012
4591,2012-10-27,27,10,2012
4592,2012-10-28,28,10,2012
4593,2012-10-29,29,10,2012
4594,2012-10-30,30,10,2012
4595,2012-10-31,31,10,2012
4596,2012-11-01,01,11,2012
4597,2012-11-02,02,11,2012
4598,2012-11-03,03,11,2012
4599,2012-11-04,04,11,2012
4600,2012-11-05,05,11,2012
4601,2012-11-06,06,11,2012
4602,2012-11-07,07,11,2012
4603,2012-11-08,08,11,2012
4604,2012-11-09,09,11,2012
4605,2012-11-10,10,11,2012
4606,2012-11-11,11,11,2012
4607,2012-11-12,12,11,2012
4608,2012-11-13,13,11,2012
4609,2012-11-14,14,11,2012
4610,2012-11-15,15,11,2012
4611,2012-11-16,16,11,2012
4612,2012-11-17,17,11,2012
4613,2012-11-18,18,11,2012
4614,2012-11-19,19,11,2012
4615,2012-11-20,20,11,2012
4616,2012-11-21,21,11,2012
4617,2012-11-22,22,11,2012
4618,2012-11-23,23,11,2012
4619,2012-11-24,24,11,2012
4620,2012-11-25,25,11,2012
4621,2012-11-26,26,11,2012
4622,2012-11-27,27,11,2012
4623,2012-11-28,28,11,2012
4624,2012-11-29,29,11,2012
4625,2012-11-30,30,11,2012
4626,2012-12-01,01,12,2012
4627,2012-12-02,02,12,2012
4628,2012-12-03,03,12,2012
4629,2012-12-04,04,12,2012
4630,2012-12-05,05,12,2012
4631,2012-12-06,06,12,2012
4632,2012-12-07,07,12,2012
4633,2012-12-08,08,12,2012
4634,2012-12-09,09,12,2012
4635,2012-12-10,10,12,2012
4636,2012-12-11,11,12,2012
4637,2012-12-12,12,12,2012
4638,2012-12-13,13,12,2012
4639,2012-12-14,14,12,2012
4640,2012-12-15,15,12,2012
4641,2012-12-16,16,12,2012
4642,2012-12-17,17,12,2012
4643,2012-12-18,18,12,2012
4644,2012-12-19,19,12,2012
4645,2012-12-20,20,12,2012
4646,2012-12-21,21,12,2012
4647,2012-12-22,22,12,2012
4648,2012-12-23,23,12,2012
4649,2012-12-24,24,12,2012
4650,2012-12-25,25,12,2012
4651,2012-12-26,26,12,2012
4652,2012-12-27,27,12,2012
4653,2012-12-28,28,12,2012
4654,2012-12-29,29,12,2012
4655,2012-12-30,30,12,2012
4656,2012-12-31,31,12,2012
4657,2013-01-01,01,01,2013
4658,2013-01-02,02,01,2013
4659,2013-01-03,03,01,2013
4660,2013-01-04,04,01,2013
4661,2013-01-05,05,01,2013
4662,2013-01-06,06,01,2013
4663,2013-01-07,07,01,2013
4664,2013-01-08,08,01,2013
4665,2013-01-09,09,01,2013
4666,2013-01-10,10,01,2013
4667,2013-01-11,11,01,2013
4668,2013-01-12,12,01,2013
4669,2013-01-13,13,01,2013
4670,2013-01-14,14,01,2013
4671,2013-01-15,15,01,2013
4672,2013-01-16,16,01,2013
4673,2013-01-17,17,01,2013
4674,2013-01-18,18,01,2013
4675,2013-01-19,19,01,2013
4676,2013-01-20,20,01,2013
4677,2013-01-21,21,01,2013
4678,2013-01-22,22,01,2013
4679,2013-01-23,23,01,2013
4680,2013-01-24,24,01,2013
4681,2013-01-25,25,01,2013
4682,2013-01-26,26,01,2013
4683,2013-01-27,27,01,2013
4684,2013-01-28,28,01,2013
4685,2013-01-29,29,01,2013
4686,2013-01-30,30,01,2013
4687,2013-01-31,31,01,2013
4688,2013-02-01,01,02,2013
4689,2013-02-02,02,02,2013
4690,2013-02-03,03,02,2013
4691,2013-02-04,04,02,2013
4692,2013-02-05,05,02,2013
4693,2013-02-06,06,02,2013
4694,2013-02-07,07,02,2013
4695,2013-02-08,08,02,2013
4696,2013-02-09,09,02,2013
4697,2013-02-10,10,02,2013
4698,2013-02-11,11,02,2013
4699,2013-02-12,12,02,2013
4700,2013-02-13,13,02,2013
4701,2013-02-14,14,02,2013
4702,2013-02-15,15,02,2013
4703,2013-02-16,16,02,2013
4704,2013-02-17,17,02,2013
4705,2013-02-18,18,02,2013
4706,2013-02-19,19,02,2013
4707,2013-02-20,20,02,2013
4708,2013-02-21,21,02,2013
4709,2013-02-22,22,02,2013
4710,2013-02-23,23,02,2013
4711,2013-02-24,24,02,2013
4712,2013-02-25,25,02,2013
4713,2013-02-26,26,02,2013
4714,2013-02-27,27,02,2013
4715,2013-02-28,28,02,2013
4716,2013-03-01,01,03,2013
4717,2013-03-02,02,03,2013
4718,2013-03-03,03,03,2013
4719,2013-03-04,04,03,2013
4720,2013-03-05,05,03,2013
4721,2013-03-06,06,03,2013
4722,2013-03-07,07,03,2013
4723,2013-03-08,08,03,2013
4724,2013-03-09,09,03,2013
4725,2013-03-10,10,03,2013
4726,2013-03-11,11,03,2013
4727,2013-03-12,12,03,2013
4728,2013-03-13,13,03,2013
4729,2013-03-14,14,03,2013
4730,2013-03-15,15,03,2013
4731,2013-03-16,16,03,2013
4732,2013-03-17,17,03,2013
4733,2013-03-18,18,03,2013
4734,2013-03-19,19,03,2013
4735,2013-03-20,20,03,2013
4736,2013-03-21,21,03,2013
4737,2013-03-22,22,03,2013
4738,2013-03-23,23,03,2013
4739,2013-03-24,24,03,2013
4740,2013-03-25,25,03,2013
4741,2013-03-26,26,03,2013
4742,2013-03-27,27,03,2013
4743,2013-03-28,28,03,2013
4744,2013-03-29,29,03,2013
4745,2013-03-30,30,03,2013
4746,2013-03-31,31,03,2013
4747,2013-04-01,01,04,2013
4748,2013-04-02,02,04,2013
4749,2013-04-03,03,04,2013
4750,2013-04-04,04,04,2013
4751,2013-04-05,05,04,2013
4752,2013-04-06,06,04,2013
4753,2013-04-07,07,04,2013
4754,2013-04-08,08,04,2013
4755,2013-04-09,09,04,2013
4756,2013-04-10,10,04,2013
4757,2013-04-11,11,04,2013
4758,2013-04-12,12,04,2013
4759,2013-04-13,13,04,2013
4760,2013-04-14,14,04,2013
4761,2013-04-15,15,04,2013
4762,2013-04-16,16,04,2013
4763,2013-04-17,17,04,2013
4764,2013-04-18,18,04,2013
4765,2013-04-19,19,04,2013
4766,2013-04-20,20,04,2013
4767,2013-04-21,21,04,2013
4768,2013-04-22,22,04,2013
4769,2013-04-23,23,04,2013
4770,2013-04-24,24,04,2013
4771,2013-04-25,25,04,2013
4772,2013-04-26,26,04,2013
4773,2013-04-27,27,04,2013
4774,2013-04-28,28,04,2013
4775,2013-04-29,29,04,2013
4776,2013-04-30,30,04,2013
4777,2013-05-01,01,05,2013
4778,2013-05-02,02,05,2013
4779,2013-05-03,03,05,2013
4780,2013-05-04,04,05,2013
4781,2013-05-05,05,05,2013
4782,2013-05-06,06,05,2013
4783,2013-05-07,07,05,2013
4784,2013-05-08,08,05,2013
4785,2013-05-09,09,05,2013
4786,2013-05-10,10,05,2013
4787,2013-05-11,11,05,2013
4788,2013-05-12,12,05,2013
4789,2013-05-13,13,05,2013
4790,2013-05-14,14,05,2013
4791,2013-05-15,15,05,2013
4792,2013-05-16,16,05,2013
4793,2013-05-17,17,05,2013
4794,2013-05-18,18,05,2013
4795,2013-05-19,19,05,2013
4796,2013-05-20,20,05,2013
4797,2013-05-21,21,05,2013
4798,2013-05-22,22,05,2013
4799,2013-05-23,23,05,2013
4800,2013-05-24,24,05,2013
4801,2013-05-25,25,05,2013
4802,2013-05-26,26,05,2013
4803,2013-05-27,27,05,2013
4804,2013-05-28,28,05,2013
4805,2013-05-29,29,05,2013
4806,2013-05-30,30,05,2013
4807,2013-05-31,31,05,2013
4808,2013-06-01,01,06,2013
4809,2013-06-02,02,06,2013
4810,2013-06-03,03,06,2013
4811,2013-06-04,04,06,2013
4812,2013-06-05,05,06,2013
4813,2013-06-06,06,06,2013
4814,2013-06-07,07,06,2013
4815,2013-06-08,08,06,2013
4816,2013-06-09,09,06,2013
4817,2013-06-10,10,06,2013
4818,2013-06-11,11,06,2013
4819,2013-06-12,12,06,2013
4820,2013-06-13,13,06,2013
4821,2013-06-14,14,06,2013
4822,2013-06-15,15,06,2013
4823,2013-06-16,16,06,2013
4824,2013-06-17,17,06,2013
4825,2013-06-18,18,06,2013
4826,2013-06-19,19,06,2013
4827,2013-06-20,20,06,2013
4828,2013-06-21,21,06,2013
4829,2013-06-22,22,06,2013
4830,2013-06-23,23,06,2013
4831,2013-06-24,24,06,2013
4832,2013-06-25,25,06,2013
4833,2013-06-26,26,06,2013
4834,2013-06-27,27,06,2013
4835,2013-06-28,28,06,2013
4836,2013-06-29,29,06,2013
4837,2013-06-30,30,06,2013
4838,2013-07-01,01,07,2013
4839,2013-07-02,02,07,2013
4840,2013-07-03,03,07,2013
4841,2013-07-04,04,07,2013
4842,2013-07-05,05,07,2013
4843,2013-07-06,06,07,2013
4844,2013-07-07,07,07,2013
4845,2013-07-08,08,07,2013
4846,2013-07-09,09,07,2013
4847,2013-07-10,10,07,2013
4848,2013-07-11,11,07,2013
4849,2013-07-12,12,07,2013
4850,2013-07-13,13,07,2013
4851,2013-07-14,14,07,2013
4852,2013-07-15,15,07,2013
4853,2013-07-16,16,07,2013
4854,2013-07-17,17,07,2013
4855,2013-07-18,18,07,2013
4856,2013-07-19,19,07,2013
4857,2013-07-20,20,07,2013
4858,2013-07-21,21,07,2013
4859,2013-07-22,22,07,2013
4860,2013-07-23,23,07,2013
4861,2013-07-24,24,07,2013
4862,2013-07-25,25,07,2013
4863,2013-07-26,26,07,2013
4864,2013-07-27,27,07,2013
4865,2013-07-28,28,07,2013
4866,2013-07-29,29,07,2013
4867,2013-07-30,30,07,2013
4868,2013-07-31,31,07,2013
4869,2013-08-01,01,08,2013
4870,2013-08-02,02,08,2013
4871,2013-08-03,03,08,2013
4872,2013-08-04,04,08,2013
4873,2013-08-05,05,08,2013
4874,2013-08-06,06,08,2013
4875,2013-08-07,07,08,2013
4876,2013-08-08,08,08,2013
4877,2013-08-09,09,08,2013
4878,2013-08-10,10,08,2013
4879,2013-08-11,11,08,2013
4880,2013-08-12,12,08,2013
4881,2013-08-13,13,08,2013
4882,2013-08-14,14,08,2013
4883,2013-08-15,15,08,2013
4884,2013-08-16,16,08,2013
4885,2013-08-17,17,08,2013
4886,2013-08-18,18,08,2013
4887,2013-08-19,19,08,2013
4888,2013-08-20,20,08,2013
4889,2013-08-21,21,08,2013
4890,2013-08-22,22,08,2013
4891,2013-08-23,23,08,2013
4892,2013-08-24,24,08,2013
4893,2013-08-25,25,08,2013
4894,2013-08-26,26,08,2013
4895,2013-08-27,27,08,2013
4896,2013-08-28,28,08,2013
4897,2013-08-29,29,08,2013
4898,2013-08-30,30,08,2013
4899,2013-08-31,31,08,2013
4900,2013-09-01,01,09,2013
4901,2013-09-02,02,09,2013
4902,2013-09-03,03,09,2013
4903,2013-09-04,04,09,2013
4904,2013-09-05,05,09,2013
4905,2013-09-06,06,09,2013
4906,2013-09-07,07,09,2013
4907,2013-09-08,08,09,2013
4908,2013-09-09,09,09,2013
4909,2013-09-10,10,09,2013
4910,2013-09-11,11,09,2013
4911,2013-09-12,12,09,2013
4912,2013-09-13,13,09,2013
4913,2013-09-14,14,09,2013
4914,2013-09-15,15,09,2013
4915,2013-09-16,16,09,2013
4916,2013-09-17,17,09,2013
4917,2013-09-18,18,09,2013
4918,2013-09-19,19,09,2013
4919,2013-09-20,20,09,2013
4920,2013-09-21,21,09,2013
4921,2013-09-22,22,09,2013
4922,2013-09-23,23,09,2013
4923,2013-09-24,24,09,2013
4924,2013-09-25,25,09,2013
4925,2013-09-26,26,09,2013
4926,2013-09-27,27,09,2013
4927,2013-09-28,28,09,2013
4928,2013-09-29,29,09,2013
4929,2013-09-30,30,09,2013
4930,2013-10-01,01,10,2013
4931,2013-10-02,02,10,2013
4932,2013-10-03,03,10,2013
4933,2013-10-04,04,10,2013
4934,2013-10-05,05,10,2013
4935,2013-10-06,06,10,2013
4936,2013-10-07,07,10,2013
4937,2013-10-08,08,10,2013
4938,2013-10-09,09,10,2013
4939,2013-10-10,10,10,2013
4940,2013-10-11,11,10,2013
4941,2013-10-12,12,10,2013
4942,2013-10-13,13,10,2013
4943,2013-10-14,14,10,2013
4944,2013-10-15,15,10,2013
4945,2013-10-16,16,10,2013
4946,2013-10-17,17,10,2013
4947,2013-10-18,18,10,2013
4948,2013-10-19,19,10,2013
4949,2013-10-20,20,10,2013
4950,2013-10-21,21,10,2013
4951,2013-10-22,22,10,2013
4952,2013-10-23,23,10,2013
4953,2013-10-24,24,10,2013
4954,2013-10-25,25,10,2013
4955,2013-10-26,26,10,2013
4956,2013-10-27,27,10,2013
4957,2013-10-28,28,10,2013
4958,2013-10-29,29,10,2013
4959,2013-10-30,30,10,2013
4960,2013-10-31,31,10,2013
4961,2013-11-01,01,11,2013
4962,2013-11-02,02,11,2013
4963,2013-11-03,03,11,2013
4964,2013-11-04,04,11,2013
4965,2013-11-05,05,11,2013
4966,2013-11-06,06,11,2013
4967,2013-11-07,07,11,2013
4968,2013-11-08,08,11,2013
4969,2013-11-09,09,11,2013
4970,2013-11-10,10,11,2013
4971,2013-11-11,11,11,2013
4972,2013-11-12,12,11,2013
4973,2013-11-13,13,11,2013
4974,2013-11-14,14,11,2013
4975,2013-11-15,15,11,2013
4976,2013-11-16,16,11,2013
4977,2013-11-17,17,11,2013
4978,2013-11-18,18,11,2013
4979,2013-11-19,19,11,2013
4980,2013-11-20,20,11,2013
4981,2013-11-21,21,11,2013
4982,2013-11-22,22,11,2013
4983,2013-11-23,23,11,2013
4984,2013-11-24,24,11,2013
4985,2013-11-25,25,11,2013
4986,2013-11-26,26,11,2013
4987,2013-11-27,27,11,2013
4988,2013-11-28,28,11,2013
4989,2013-11-29,29,11,2013
4990,2013-11-30,30,11,2013
4991,2013-12-01,01,12,2013
4992,2013-12-02,02,12,2013
4993,2013-12-03,03,12,2013
4994,2013-12-04,04,12,2013
4995,2013-12-05,05,12,2013
4996,2013-12-06,06,12,2013
4997,2013-12-07,07,12,2013
4998,2013-12-08,08,12,2013
4999,2013-12-09,09,12,2013
5000,2013-12-10,10,12,2013
5001,2013-12-11,11,12,2013
5002,2013-12-12,12,12,2013
5003,2013-12-13,13,12,2013
5004,2013-12-14,14,12,2013
5005,2013-12-15,15,12,2013
5006,2013-12-16,16,12,2013
5007,2013-12-17,17,12,2013
5008,2013-12-18,18,12,2013
5009,2013-12-19,19,12,2013
5010,2013-12-20,20,12,2013
5011,2013-12-21,21,12,2013
5012,2013-12-22,22,12,2013
5013,2013-12-23,23,12,2013
5014,2013-12-24,24,12,2013
5015,2013-12-25,25,12,2013
5016,2013-12-26,26,12,2013
5017,2013-12-27,27,12,2013
5018,2013-12-28,28,12,2013
5019,2013-12-29,29,12,2013
5020,2013-12-30,30,12,2013
5021,2013-12-31,31,12,2013
5022,2014-01-01,01,01,2014
5023,2014-01-02,02,01,2014
5024,2014-01-03,03,01,2014
5025,2014-01-04,04,01,2014
5026,2014-01-05,05,01,2014
5027,2014-01-06,06,01,2014
5028,2014-01-07,07,01,2014
5029,2014-01-08,08,01,2014
5030,2014-01-09,09,01,2014
5031,2014-01-10,10,01,2014
5032,2014-01-11,11,01,2014
5033,2014-01-12,12,01,2014
5034,2014-01-13,13,01,2014
5035,2014-01-14,14,01,2014
5036,2014-01-15,15,01,2014
5037,2014-01-16,16,01,2014
5038,2014-01-17,17,01,2014
5039,2014-01-18,18,01,2014
5040,2014-01-19,19,01,2014
5041,2014-01-20,20,01,2014
5042,2014-01-21,21,01,2014
5043,2014-01-22,22,01,2014
5044,2014-01-23,23,01,2014
5045,2014-01-24,24,01,2014
5046,2014-01-25,25,01,2014
5047,2014-01-26,26,01,2014
5048,2014-01-27,27,01,2014
5049,2014-01-28,28,01,2014
5050,2014-01-29,29,01,2014
5051,2014-01-30,30,01,2014
5052,2014-01-31,31,01,2014
5053,2014-02-01,01,02,2014
5054,2014-02-02,02,02,2014
5055,2014-02-03,03,02,2014
5056,2014-02-04,04,02,2014
5057,2014-02-05,05,02,2014
5058,2014-02-06,06,02,2014
5059,2014-02-07,07,02,2014
5060,2014-02-08,08,02,2014
5061,2014-02-09,09,02,2014
5062,2014-02-10,10,02,2014
5063,2014-02-11,11,02,2014
5064,2014-02-12,12,02,2014
5065,2014-02-13,13,02,2014
5066,2014-02-14,14,02,2014
5067,2014-02-15,15,02,2014
5068,2014-02-16,16,02,2014
5069,2014-02-17,17,02,2014
5070,2014-02-18,18,02,2014
5071,2014-02-19,19,02,2014
5072,2014-02-20,20,02,2014
5073,2014-02-21,21,02,2014
5074,2014-02-22,22,02,2014
5075,2014-02-23,23,02,2014
5076,2014-02-24,24,02,2014
5077,2014-02-25,25,02,2014
5078,2014-02-26,26,02,2014
5079,2014-02-27,27,02,2014
5080,2014-02-28,28,02,2014
5081,2014-03-01,01,03,2014
5082,2014-03-02,02,03,2014
5083,2014-03-03,03,03,2014
5084,2014-03-04,04,03,2014
5085,2014-03-05,05,03,2014
5086,2014-03-06,06,03,2014
5087,2014-03-07,07,03,2014
5088,2014-03-08,08,03,2014
5089,2014-03-09,09,03,2014
5090,2014-03-10,10,03,2014
5091,2014-03-11,11,03,2014
5092,2014-03-12,12,03,2014
5093,2014-03-13,13,03,2014
5094,2014-03-14,14,03,2014
5095,2014-03-15,15,03,2014
5096,2014-03-16,16,03,2014
5097,2014-03-17,17,03,2014
5098,2014-03-18,18,03,2014
5099,2014-03-19,19,03,2014
5100,2014-03-20,20,03,2014
5101,2014-03-21,21,03,2014
5102,2014-03-22,22,03,2014
5103,2014-03-23,23,03,2014
5104,2014-03-24,24,03,2014
5105,2014-03-25,25,03,2014
5106,2014-03-26,26,03,2014
5107,2014-03-27,27,03,2014
5108,2014-03-28,28,03,2014
5109,2014-03-29,29,03,2014
5110,2014-03-30,30,03,2014
5111,2014-03-31,31,03,2014
5112,2014-04-01,01,04,2014
5113,2014-04-02,02,04,2014
5114,2014-04-03,03,04,2014
5115,2014-04-04,04,04,2014
5116,2014-04-05,05,04,2014
5117,2014-04-06,06,04,2014
5118,2014-04-07,07,04,2014
5119,2014-04-08,08,04,2014
5120,2014-04-09,09,04,2014
5121,2014-04-10,10,04,2014
5122,2014-04-11,11,04,2014
5123,2014-04-12,12,04,2014
5124,2014-04-13,13,04,2014
5125,2014-04-14,14,04,2014
5126,2014-04-15,15,04,2014
5127,2014-04-16,16,04,2014
5128,2014-04-17,17,04,2014
5129,2014-04-18,18,04,2014
5130,2014-04-19,19,04,2014
5131,2014-04-20,20,04,2014
5132,2014-04-21,21,04,2014
5133,2014-04-22,22,04,2014
5134,2014-04-23,23,04,2014
5135,2014-04-24,24,04,2014
5136,2014-04-25,25,04,2014
5137,2014-04-26,26,04,2014
5138,2014-04-27,27,04,2014
5139,2014-04-28,28,04,2014
5140,2014-04-29,29,04,2014
5141,2014-04-30,30,04,2014
5142,2014-05-01,01,05,2014
5143,2014-05-02,02,05,2014
5144,2014-05-03,03,05,2014
5145,2014-05-04,04,05,2014
5146,2014-05-05,05,05,2014
5147,2014-05-06,06,05,2014
5148,2014-05-07,07,05,2014
5149,2014-05-08,08,05,2014
5150,2014-05-09,09,05,2014
5151,2014-05-10,10,05,2014
5152,2014-05-11,11,05,2014
5153,2014-05-12,12,05,2014
5154,2014-05-13,13,05,2014
5155,2014-05-14,14,05,2014
5156,2014-05-15,15,05,2014
5157,2014-05-16,16,05,2014
5158,2014-05-17,17,05,2014
5159,2014-05-18,18,05,2014
5160,2014-05-19,19,05,2014
5161,2014-05-20,20,05,2014
5162,2014-05-21,21,05,2014
5163,2014-05-22,22,05,2014
5164,2014-05-23,23,05,2014
5165,2014-05-24,24,05,2014
5166,2014-05-25,25,05,2014
5167,2014-05-26,26,05,2014
5168,2014-05-27,27,05,2014
5169,2014-05-28,28,05,2014
5170,2014-05-29,29,05,2014
5171,2014-05-30,30,05,2014
5172,2014-05-31,31,05,2014
5173,2014-06-01,01,06,2014
5174,2014-06-02,02,06,2014
5175,2014-06-03,03,06,2014
5176,2014-06-04,04,06,2014
5177,2014-06-05,05,06,2014
5178,2014-06-06,06,06,2014
5179,2014-06-07,07,06,2014
5180,2014-06-08,08,06,2014
5181,2014-06-09,09,06,2014
5182,2014-06-10,10,06,2014
5183,2014-06-11,11,06,2014
5184,2014-06-12,12,06,2014
5185,2014-06-13,13,06,2014
5186,2014-06-14,14,06,2014
5187,2014-06-15,15,06,2014
5188,2014-06-16,16,06,2014
5189,2014-06-17,17,06,2014
5190,2014-06-18,18,06,2014
5191,2014-06-19,19,06,2014
5192,2014-06-20,20,06,2014
5193,2014-06-21,21,06,2014
5194,2014-06-22,22,06,2014
5195,2014-06-23,23,06,2014
5196,2014-06-24,24,06,2014
5197,2014-06-25,25,06,2014
5198,2014-06-26,26,06,2014
5199,2014-06-27,27,06,2014
5200,2014-06-28,28,06,2014
5201,2014-06-29,29,06,2014
5202,2014-06-30,30,06,2014
5203,2014-07-01,01,07,2014
5204,2014-07-02,02,07,2014
5205,2014-07-03,03,07,2014
5206,2014-07-04,04,07,2014
5207,2014-07-05,05,07,2014
5208,2014-07-06,06,07,2014
5209,2014-07-07,07,07,2014
5210,2014-07-08,08,07,2014
5211,2014-07-09,09,07,2014
5212,2014-07-10,10,07,2014
5213,2014-07-11,11,07,2014
5214,2014-07-12,12,07,2014
5215,2014-07-13,13,07,2014
5216,2014-07-14,14,07,2014
5217,2014-07-15,15,07,2014
5218,2014-07-16,16,07,2014
5219,2014-07-17,17,07,2014
5220,2014-07-18,18,07,2014
5221,2014-07-19,19,07,2014
5222,2014-07-20,20,07,2014
5223,2014-07-21,21,07,2014
5224,2014-07-22,22,07,2014
5225,2014-07-23,23,07,2014
5226,2014-07-24,24,07,2014
5227,2014-07-25,25,07,2014
5228,2014-07-26,26,07,2014
5229,2014-07-27,27,07,2014
5230,2014-07-28,28,07,2014
5231,2014-07-29,29,07,2014
5232,2014-07-30,30,07,2014
5233,2014-07-31,31,07,2014
5234,2014-08-01,01,08,2014
5235,2014-08-02,02,08,2014
5236,2014-08-03,03,08,2014
5237,2014-08-04,04,08,2014
5238,2014-08-05,05,08,2014
5239,2014-08-06,06,08,2014
5240,2014-08-07,07,08,2014
5241,2014-08-08,08,08,2014
5242,2014-08-09,09,08,2014
5243,2014-08-10,10,08,2014
5244,2014-08-11,11,08,2014
5245,2014-08-12,12,08,2014
5246,2014-08-13,13,08,2014
5247,2014-08-14,14,08,2014
5248,2014-08-15,15,08,2014
5249,2014-08-16,16,08,2014
5250,2014-08-17,17,08,2014
5251,2014-08-18,18,08,2014
5252,2014-08-19,19,08,2014
5253,2014-08-20,20,08,2014
5254,2014-08-21,21,08,2014
5255,2014-08-22,22,08,2014
5256,2014-08-23,23,08,2014
5257,2014-08-24,24,08,2014
5258,2014-08-25,25,08,2014
5259,2014-08-26,26,08,2014
5260,2014-08-27,27,08,2014
5261,2014-08-28,28,08,2014
5262,2014-08-29,29,08,2014
5263,2014-08-30,30,08,2014
5264,2014-08-31,31,08,2014
5265,2014-09-01,01,09,2014
5266,2014-09-02,02,09,2014
5267,2014-09-03,03,09,2014
5268,2014-09-04,04,09,2014
5269,2014-09-05,05,09,2014
5270,2014-09-06,06,09,2014
5271,2014-09-07,07,09,2014
5272,2014-09-08,08,09,2014
5273,2014-09-09,09,09,2014
5274,2014-09-10,10,09,2014
5275,2014-09-11,11,09,2014
5276,2014-09-12,12,09,2014
5277,2014-09-13,13,09,2014
5278,2014-09-14,14,09,2014
5279,2014-09-15,15,09,2014
5280,2014-09-16,16,09,2014
5281,2014-09-17,17,09,2014
5282,2014-09-18,18,09,2014
5283,2014-09-19,19,09,2014
5284,2014-09-20,20,09,2014
5285,2014-09-21,21,09,2014
5286,2014-09-22,22,09,2014
5287,2014-09-23,23,09,2014
5288,2014-09-24,24,09,2014
5289,2014-09-25,25,09,2014
5290,2014-09-26,26,09,2014
5291,2014-09-27,27,09,2014
