budget,id_categoryFK,id_cityFK,id_beneficiaryFK,id_dateFK
29978,91,1,1633,8187
12878,3,1,330,8209
29343,1,1,2981,8698
38838,91,1,1981,7977
31975,1,1,4151,8710
47089,3,1,4618,7952
18062,1,1,2280,8849
38941,91,1,1112,8943
30225,1,1,3515,8116
14908,1,1,293,9205
18655,3,1,4348,8860
36234,87,1,4609,8289
659900,87,1,3901,9093
3557,91,1,1417,8591
38607,3,1,4699,8122
38607,3,1,3310,8137
31916,1,1,4823,8484
13083,91,1,1205,8641
671300,1,1,4212,9150
8992,91,1,1541,8068
2922,3,1,344,8158
22661,3,1,4048,8573
42742,87,1,4248,9170
25167,87,1,2295,8142
34178,87,1,3600,9380
17926,3,1,4402,8263
27122,91,1,69,8464
20842,87,1,2398,8889
10089,91,1,438,9058
27689,91,1,2826,8117
2670,1,1,1286,8830
42734,1,1,830,8178
46263,1,1,189,8878
39303,3,1,3349,8762
49090,87,1,1480,8715
978320,1,1,2556,8040
5440,91,1,1757,9155
38607,91,1,3569,8552
35806,87,1,1011,8528
47398,87,1,1127,8298
33248,87,1,304,8083
29450,3,1,142,8576
14813,87,1,601,8533
38798,87,1,1639,9310
38607,3,1,750,9227
7505,1,1,1893,8893
29623,1,1,4052,8583
4755,91,1,1417,8398
31296,3,1,2439,8394
33077,3,1,1051,9310
9376,1,1,3451,8855
48468,91,1,4105,8045
47256,91,1,1820,8277
42757,91,1,3514,9384
21168,87,1,652,8752
33807,1,1,3160,8128
14588,87,1,2238,8955
40165,87,1,2297,8772
25817,87,1,2094,8959
38684,1,1,3220,8394
39287,3,1,1361,8514
20775,91,1,2893,8274
14081,91,1,1092,9335
38607,91,1,4688,8138
38607,1,1,2740,9215
33912,3,1,3461,9209
24968,1,1,2644,8543
40018,87,1,3382,9043
24162,1,1,298,8880
22024,91,1,748,9047
2115,91,1,483,8963
44114,91,1,3051,8377
8357,1,1,1031,8824
48531,3,1,358,8554
44599,1,1,1567,8625
7529,91,1,2760,9373
38575,91,1,4674,9201
12328,87,1,912,8087
29401,3,1,3106,8604
4019,87,1,3,8120
14410,3,1,2910,8034
38607,91,1,2192,8756
46574,3,1,579,8192
43881,1,1,518,8094
7521,87,1,4531,8546
33679,87,1,1922,8720
646800,91,1,2868,8194
3724,87,1,3780,8686
15657,1,1,1663,9304
5882,91,1,3123,8322
25875,1,1,1650,8206
38607,3,1,4854,8309
38607,87,1,19,8472
6038,1,1,1075,8540
1613,91,1,2112,9076
30605,1,1,229,9211
32426,3,1,3027,8167
16438,87,1,2256,9365
5129,1,1,27,8661
30383,3,1,2754,8735
22490,87,1,723,8432
10233,87,1,4996,9336
1139,3,1,344,7953
47035,3,1,4634,8070
17392,87,1,2035,9321
26346,3,1,4931,8849
49522,87,1,2024,8309
14386,87,1,190,8883
8729,3,1,2938,8315
40839,3,1,4670,8334
18011,3,1,4364,8855
34503,91,1,3129,8663
1900,87,1,2307,8303
20990,1,1,1685,7982
16711,3,1,4825,9014
11175,3,1,2664,8525
3910,3,1,4838,9002
15608,87,1,1188,9217
28674,1,1,4912,9384
9999,87,1,2283,8907
24257,1,1,1574,8681
44500,87,1,4132,9245
26266,91,1,4229,8318
8468,87,1,2416,8305
22112,3,1,3774,8526
33471,1,1,4812,8655
18255,91,1,3649,8409
31849,91,1,2544,8141
3842,87,1,16,8182
37476,87,1,904,8351
31918,3,1,4229,8666
17936,1,1,4154,8293
2909,1,1,1440,8611
36566,1,1,1321,9188
8156,91,1,2526,9324
30069,3,1,3208,8811
23406,87,1,194,8975
20861,87,1,1009,9396
38607,3,1,910,8686
49019,3,1,3016,7959
34710,87,1,2712,8436
6437,3,1,2163,9340
25531,87,1,1424,8008
16267,91,1,2934,8687
11260,87,1,3954,9173
3181,91,1,2910,9235
37720,3,1,1293,8587
3492,87,1,1457,8972
38868,87,1,3670,9173
16618,3,1,3736,8693
2874,3,1,1689,8821
87040,91,1,2917,8096
32260,91,1,979,8330
38607,91,1,3467,8202
42635,87,1,1681,8912
38607,1,1,1742,8950
28120,1,1,1045,9001
26295,87,1,2733,8875
33941,1,1,4354,7984
42078,3,1,1527,8623
34216,1,1,3655,8904
38607,3,1,2410,8798
137800,3,1,4327,8709
611080,87,1,708,8426
39592,87,1,2114,9319
463920,1,1,3500,7985
38607,87,1,589,8472
42951,91,1,3425,8600
7971,3,1,2132,8616
42252,3,1,441,8225
8441,1,1,4211,8074
43733,1,1,611,9161
29417,1,1,2887,8606
9350,1,1,4510,8364
38011,87,1,615,9351
49611,87,1,3139,8943
632800,87,1,82,9092
29048,1,1,3439,8647
399800,3,1,1459,8139
37154,1,1,2408,7989
48523,91,1,1656,8874
34826,1,1,3724,8336
13461,91,1,2936,8539
11243,1,1,2033,9277
18072,1,1,1134,9074
28184,87,1,3031,9103
36358,3,1,3865,8615
16719,87,1,4101,9275
36794,87,1,2199,7999
22302,91,1,3597,8989
4384,91,1,4028,8384
38198,1,1,1479,8822
42427,91,1,1784,8461
1324,91,1,3724,9367
33913,1,1,1382,9164
16326,91,1,3164,8915
22617,3,1,4557,8008
573000,3,1,3642,8097
38607,1,1,4480,8081
47651,3,1,3873,8143
38607,87,1,27,8170
34334,91,1,2092,8492
21704,3,1,2860,8415
27603,1,1,4611,8127
45583,1,1,63,8099
38241,3,1,3294,9349
24173,3,1,581,9019
27646,87,1,1415,8125
45592,1,1,4368,7966
34579,87,1,3452,9011
20554,87,1,3648,8162
11850,87,1,4747,8982
48513,91,1,4618,8104
16181,1,1,4033,9042
14160,1,1,4841,8796
45254,87,1,3698,8027
17191,91,1,1583,7963
30792,3,1,1708,8596
22639,91,1,558,8586
38607,1,1,4055,8505
18354,87,1,1101,8827
15897,1,1,853,9219
35392,1,1,3599,8239
38607,91,1,2607,9340
36087,1,1,2063,9350
10443,87,1,3329,9361
39877,3,1,1073,8776
25460,1,1,3981,9147
1496,87,1,1041,9242
14716,3,1,950,8682
27414,87,1,3163,8836
35239,3,1,2172,9353
12082,91,1,1394,8064
27018,87,1,25,9349
42319,91,1,4149,9297
40674,1,1,632,8433
44990,1,1,2277,8413
20486,3,1,2455,8923
46293,91,1,116,8653
19560,91,1,2386,8288
7326,87,1,2358,8385
38607,3,1,3610,8052
788320,3,1,957,8846
9695,87,1,176,8024
38607,91,1,3431,8969
39895,1,1,4079,8213
4416,87,1,1153,8982
19055,3,1,147,8071
37796,3,1,1242,8854
25853,87,1,3646,8811
15791,87,1,509,8589
38607,91,1,4551,8017
38607,91,1,3186,9122
23947,3,1,906,8960
10370,91,1,1162,9178
27593,87,1,493,8195
44640,87,1,1150,8978
2775,91,1,2127,8839
31317,91,1,4538,8392
7003,91,1,4542,9387
6902,3,1,3146,8016
10411,1,1,2729,9258
17105,3,1,63,9261
23518,87,1,3113,8108
11832,87,1,3097,7950
38607,1,1,4692,8074
23777,1,1,4336,8083
41132,87,1,2657,8248
13646,91,1,2922,8732
38607,87,1,4581,9077
24795,91,1,1662,8409
26217,91,1,1361,8306
44295,1,1,1069,8736
38607,1,1,1968,8271
38607,87,1,319,8367
16394,91,1,3778,8979
15888,91,1,843,8889
2417,1,1,3923,8574
9283,91,1,51,8635
13650,1,1,1584,8480
16508,91,1,2617,9158
24659,91,1,2379,8220
41740,91,1,583,8200
17990,3,1,1212,8425
24011,1,1,1927,9025
14833,91,1,3503,9280
7523,1,1,639,9231
9116,3,1,1693,9376
46646,1,1,4192,8805
12823,91,1,1442,8199
49499,1,1,851,8100
34853,1,1,4157,9116
32592,3,1,383,8380
40392,1,1,4976,8073
37848,1,1,1325,8809
2171,87,1,4149,8988
42670,3,1,2604,8188
43224,3,1,3025,9007
34127,87,1,3982,7961
44187,1,1,3747,9158
38607,91,1,2325,9109
28441,91,1,4710,8268
35710,91,1,4213,9241
378260,87,1,240,9139
10518,91,1,1188,8936
11023,1,1,743,9255
20737,3,1,3291,9051
13466,91,1,3209,9186
24401,1,1,2238,8712
4543,91,1,2789,8499
19167,3,1,1412,8806
28301,87,1,477,8477
34213,91,1,4859,8090
25759,91,1,2506,8121
44249,91,1,4795,8708
4843,91,1,3856,9186
9053,1,1,2104,8032
1929,91,1,4828,8285
567600,91,1,1423,8662
12649,91,1,188,9146
40030,1,1,2223,8535
36001,87,1,544,8533
35939,91,1,3615,8526
27388,3,1,3553,8210
40217,87,1,1918,7968
43489,1,1,3811,8396
31696,91,1,1762,8840
13790,87,1,440,7957
22002,3,1,1693,8004
13759,3,1,731,8539
31797,91,1,3461,9345
46579,91,1,1921,8970
49823,1,1,399,8241
9018,3,1,3123,9010
14603,1,1,3645,8370
47052,91,1,3848,9009
32047,3,1,263,9066
38607,1,1,740,8219
34978,3,1,3271,8989
38607,1,1,2317,8038
38042,1,1,4504,8844
5887,87,1,652,9354
43384,1,1,4833,8155
18735,3,1,3825,9046
28194,91,1,3541,8497
16270,87,1,4403,8157
13906,3,1,3823,8517
19714,87,1,1516,8171
30379,3,1,1016,9324
46091,87,1,608,9172
9391,1,1,1188,8812
48449,3,1,1798,8670
29766,87,1,166,9343
18766,91,1,4428,8456
35954,91,1,1595,8115
10885,1,1,3265,9098
16880,91,1,2780,8979
18041,1,1,2317,8970
10827,87,1,4839,7951
46616,1,1,566,8627
45491,87,1,3623,8799
38506,3,1,4043,9134
36224,1,1,4047,8342
39113,87,1,4371,8029
40269,3,1,1994,7977
35100,3,1,3309,7970
9539,1,1,4994,8982
22908,87,1,2137,8250
26903,87,1,1584,8460
48669,91,1,185,8308
24951,91,1,4103,8726
37423,91,1,4736,7967
22707,1,1,1046,8531
35942,3,1,3710,8249
7165,91,1,1578,8303
38607,1,1,2015,8996
48218,3,1,4387,8308
37186,87,1,4972,8009
28477,91,1,1915,8400
42113,3,1,98,8167
32770,1,1,2704,8594
523600,87,1,291,8320
16133,3,1,3801,9356
38607,91,1,85,7978
41375,3,1,4689,8512
16125,1,1,3595,8685
42110,1,1,311,8302
46142,3,1,2456,9029
18522,1,1,3142,9157
152400,87,1,449,8703
19310,1,1,3131,8329
18965,1,1,4172,8711
9945,3,1,4728,8532
25425,3,1,1595,7996
49461,3,1,4426,8191
21623,91,1,1529,8982
33434,1,1,2202,8018
38607,1,1,4913,8134
39058,1,1,1,9341
22536,3,1,4426,8972
6819,91,1,988,9281
47641,1,1,4678,9270
31692,87,1,3331,9044
336600,1,1,885,8161
23792,87,1,3653,8372
4397,1,1,2472,8542
45188,1,1,3330,9090
18194,1,1,210,8723
41380,87,1,1561,9238
29403,3,1,4997,8241
30858,3,1,421,9250
49711,87,1,3804,8589
41557,1,1,1167,8815
31403,91,1,156,9206
7351,87,1,1070,8657
22048,3,1,2536,8452
42295,3,1,134,8033
26954,87,1,949,9066
38641,3,1,1155,8068
38607,1,1,1160,8535
27434,91,1,2619,8821
45958,3,1,1360,8597
23443,1,1,3339,8480
1861,3,1,3596,9264
36998,91,1,3560,8914
20733,87,1,1193,8888
39117,1,1,2570,8763
16979,91,1,1708,8679
2370,87,1,4138,8227
34415,3,1,410,8372
38607,91,1,3278,8256
38607,3,1,2116,9016
17741,87,1,2921,9044
38607,87,1,2106,8690
46802,1,1,2057,9184
20441,91,1,4615,9313
48972,1,1,4858,8230
25381,1,1,1496,8692
35491,91,1,4782,8144
20262,3,1,1153,8213
41897,87,1,2425,8630
11176,87,1,1799,9172
1230,91,1,191,9203
38196,87,1,2336,8566
5400,3,1,4148,8347
44930,91,1,4618,7971
11538,91,1,3123,8280
11435,87,1,3081,8159
25195,87,1,1824,8699
1030,3,1,1659,9336
38607,87,1,2420,8027
1832,91,1,3305,9233
38155,87,1,3630,8131
14805,3,1,3139,8242
10742,91,1,832,8915
44039,91,1,3410,8811
46053,87,1,2540,8590
1893,91,1,4168,8442
26692,87,1,4673,8181
27790,3,1,2300,8743
39315,91,1,1646,8260
28727,91,1,685,8296
23587,87,1,4903,9404
19640,87,1,1768,9235
15639,1,1,949,8793
4487,87,1,3139,9045
45791,91,1,300,8383
14428,1,1,3508,9065
45070,91,1,4425,9302
42135,87,1,894,8057
34505,87,1,3084,8726
1407,87,1,3206,9313
21046,87,1,1661,7996
44334,87,1,3316,8523
12704,3,1,715,8145
30935,91,1,3566,8737
38607,1,1,4003,9187
11404,3,1,3388,8957
38607,91,1,3765,8788
46764,87,1,969,8666
28307,1,1,1042,8264
13830,91,1,3675,9136
12422,1,1,3731,8481
29212,91,1,4304,8320
42702,91,1,3919,9128
34608,1,1,4024,9094
1822,91,1,3226,8433
28376,3,1,330,7963
35917,3,1,4449,8121
45357,3,1,2520,8757
41490,1,1,521,9182
3812,87,1,2937,7971
35597,1,1,2119,9081
4603,87,1,610,8492
26953,1,1,1649,9259
1234,91,1,1588,8615
38579,1,1,2382,8124
34746,1,1,2577,8998
43761,87,1,2951,8480
35730,1,1,1387,8462
20667,1,1,1766,8443
36288,3,1,2772,8235
44870,91,1,4436,8482
829500,3,1,510,8840
9179,87,1,614,9173
19169,3,1,2418,9335
25101,87,1,1756,8766
4080,1,1,3369,8227
13805,3,1,732,9208
31188,91,1,3244,8350
37104,91,1,3666,8751
3598,1,1,2698,9239
45345,3,1,979,9388
29076,91,1,3319,8306
13070,3,1,1961,8432
25224,3,1,136,8125
22148,1,1,1796,9207
42938,3,1,4348,7949
41064,87,1,273,8216
10307,91,1,1911,8701
8811,1,1,3913,8046
58920,1,1,4499,9323
38620,91,1,4802,8570
15803,1,1,3330,9285
46941,87,1,1694,8686
17114,1,1,142,8779
46636,3,1,570,8440
12784,87,1,1307,8410
29001,1,1,4445,8847
6659,1,1,1698,8030
38607,3,1,4159,8206
48126,91,1,1120,9023
20126,1,1,629,9079
44202,3,1,598,9087
5272,87,1,4509,8448
23686,91,1,3168,8422
25807,87,1,4350,8932
9434,87,1,1711,8055
638440,87,1,2381,8978
29345,91,1,139,8494
35394,87,1,251,8286
19512,91,1,1342,8634
37569,87,1,2081,9241
12269,1,1,2854,9134
19448,91,1,4186,8876
39670,87,1,406,7957
722140,3,1,4699,8903
16029,91,1,3079,9152
30585,1,1,2066,8811
12886,87,1,2749,9152
20115,91,1,1615,9020
45688,1,1,3008,8996
15227,87,1,652,8785
38607,87,1,4540,8973
5051,91,1,2052,9347
23808,3,1,2147,9143
38607,87,1,2121,9062
22387,3,1,801,8142
47674,87,1,4265,9011
27201,1,1,4504,8470
19323,87,1,513,8730
18045,87,1,2558,8965
44953,87,1,1590,8005
9500,87,1,1787,8309
3089,87,1,4447,8640
49279,87,1,3434,8420
26630,1,1,1794,8381
10516,3,1,2272,8171
22072,91,1,3953,8112
41059,91,1,2175,8982
46177,1,1,4900,9059
39950,87,1,3433,8360
10248,1,1,4187,9035
10423,91,1,4852,8937
568900,1,1,2265,8280
30209,87,1,1503,8446
9447,87,1,2586,9375
36413,3,1,2818,8144
38574,87,1,530,9202
33999,87,1,3618,8187
31520,91,1,1625,8730
35315,87,1,4190,8766
26849,1,1,4637,8171
11796,91,1,301,9349
9559,3,1,2727,8037
44364,87,1,2311,9054
42560,1,1,4171,8711
21646,1,1,2454,9067
41041,3,1,4127,9231
33464,87,1,3697,8901
21698,1,1,2555,9010
23447,3,1,2513,8379
6710,3,1,4002,8353
14350,91,1,426,8298
35108,91,1,4605,9245
38607,91,1,1151,8242
31642,3,1,763,9193
21687,91,1,2262,9312
47630,87,1,650,8278
239840,87,1,225,8585
3332,91,1,3496,8041
25419,3,1,1241,8078
24117,87,1,3399,8460
11046,1,1,3473,8263
28436,87,1,3446,8477
33465,1,1,3604,8332
4080,91,1,2991,8048
32691,3,1,2808,8667
46918,87,1,762,8466
7738,91,1,3306,8090
41485,87,1,4477,8072
6300,1,1,2945,8942
37035,87,1,1139,8188
16456,1,1,4125,8899
43458,1,1,2824,9121
27364,1,1,401,8306
2219,1,1,4680,8941
20096,87,1,4227,9286
23230,3,1,3639,8022
1270,1,1,2479,8797
28723,3,1,3768,9150
42509,3,1,3655,8388
43523,91,1,3865,8429
1270,1,1,3033,8242
27666,3,1,1056,9381
27407,87,1,1098,8276
4421,1,1,2061,8419
47881,1,1,1207,8966
47193,1,1,665,8750
742180,91,1,1574,8189
24902,3,1,3509,8336
17359,3,1,2434,8521
22710,87,1,4373,8199
8393,87,1,1218,8380
13955,3,1,1500,9077
47111,1,1,1667,8880
35724,91,1,2306,8706
2761,87,1,2646,8631
24061,3,1,3449,8548
38607,3,1,2453,8920
39264,1,1,104,8184
46223,87,1,4213,8144
38025,87,1,85,8673
1035,91,1,2801,8585
33643,91,1,1887,8230
31542,87,1,4715,8369
23628,91,1,4665,8245
32215,3,1,3094,8190
39769,3,1,3411,8093
38607,1,1,1178,8039
23670,91,1,419,8990
9809,91,1,1934,7978
34265,1,1,3566,9390
44483,87,1,2208,8100
37335,3,1,3510,8967
15590,91,1,3258,8722
110740,3,1,915,9114
36767,87,1,4990,8547
38607,91,1,848,8614
38607,1,1,1987,9183
22633,1,1,3156,8274
38607,1,1,3977,8685
7874,3,1,3612,9213
10783,91,1,50,8140
37568,87,1,2978,9018
44043,91,1,2380,9337
22126,3,1,1999,8075
46199,3,1,3161,9026
31267,91,1,861,8027
37185,87,1,2889,9073
33082,87,1,1533,9147
38607,87,1,2794,8340
46458,87,1,772,8913
25873,3,1,54,9079
3425,3,1,1345,9213
2425,87,1,3508,8766
32988,1,1,4852,8970
42089,1,1,1488,8112
33973,87,1,1649,9373
38607,87,1,2557,9351
40078,1,1,1892,8258
5884,3,1,3530,9230
21671,87,1,3791,9021
12442,91,1,3836,9265
35815,1,1,1045,8423
311660,91,1,1134,9358
28893,1,1,1517,8084
17019,1,1,627,8927
42265,3,1,3403,8122
38607,1,1,3629,8138
42859,1,1,2851,8309
47129,1,1,548,9150
40830,1,1,4184,8889
25345,1,1,2645,8114
2523,3,1,2815,8564
4905,87,1,2716,8176
4930,1,1,1599,8316
38100,1,1,3595,8937
41401,3,1,4038,8526
8043,1,1,2483,8008
9012,1,1,4054,9386
38607,91,1,4551,8075
15901,3,1,2780,8549
40069,3,1,3417,8270
49827,1,1,2900,8912
13006,91,1,3904,9342
462480,87,1,4511,9126
13664,87,1,2213,8807
3299,91,1,4146,9236
37217,87,1,3893,9060
6561,87,1,2957,7991
31956,87,1,585,8831
4823,1,1,2336,9397
12307,87,1,1694,8011
47143,3,1,4101,8423
5292,1,1,3826,8900
43717,87,1,4956,8730
1044,91,1,3821,9010
22447,1,1,2118,8842
20604,91,1,2300,8429
27916,3,1,3393,8288
15199,1,1,1870,8648
36013,91,1,651,8421
21896,3,1,3786,8313
31222,3,1,3028,9332
35956,87,1,192,9269
4830,87,1,4109,8157
30155,87,1,4297,9051
43012,3,1,479,8283
38634,3,1,2618,8867
37321,1,1,3397,8050
13253,91,1,3345,7997
38607,1,1,3411,8752
34875,91,1,1282,8317
34131,87,1,4577,9166
38607,1,1,4764,9293
2757,87,1,854,8493
33493,87,1,4671,8223
38607,1,1,2693,8413
15702,1,1,4841,8342
11498,91,1,3671,9023
2281,91,1,375,8707
12178,91,1,2218,8452
33014,91,1,425,8649
15302,1,1,88,8146
32733,3,1,3574,8998
36252,1,1,1184,8057
48020,3,1,3314,8164
12372,87,1,3866,9294
38523,87,1,852,8952
48842,87,1,1153,8831
501520,87,1,2005,7999
28775,91,1,4829,8998
46632,91,1,888,9293
164300,87,1,4199,9240
13973,87,1,582,8411
41552,87,1,3484,9354
48133,1,1,4308,8782
34428,87,1,177,8435
28587,3,1,2912,9382
23367,91,1,4700,8867
13826,3,1,3433,9316
18435,91,1,2239,9064
21111,91,1,2563,8069
38607,87,1,3708,8117
8094,3,1,2568,8838
33102,1,1,4416,8342
28794,1,1,3832,8357
48877,91,1,1912,9346
603160,87,1,4874,8194
39345,3,1,1093,9191
18182,3,1,2542,8855
36058,1,1,792,9262
15537,87,1,1079,9223
18109,91,1,4035,8106
7961,91,1,1102,8229
12819,87,1,4343,8183
18032,87,1,3000,8837
36503,1,1,510,8524
15091,87,1,1586,8490
28807,1,1,1308,8793
6157,87,1,3544,8557
42938,87,1,1116,8097
8943,1,1,2028,8077
39184,1,1,1383,9020
33879,3,1,1464,8868
2071,1,1,1765,8116
499640,3,1,3333,9258
28047,91,1,4955,9152
10225,87,1,2287,8365
20423,91,1,3700,8290
8492,91,1,2223,9116
38069,87,1,1289,8835
30924,3,1,4452,8030
7079,87,1,4800,8170
39666,3,1,4596,8531
13331,3,1,2229,8380
33311,91,1,2640,7966
48410,3,1,407,8905
3386,1,1,4398,8124
3864,3,1,2009,9092
41545,87,1,3948,8914
21966,3,1,4732,9221
7627,1,1,2971,9380
33905,91,1,4201,8183
13019,1,1,547,8549
35667,87,1,3702,8419
3992,87,1,4932,8809
15073,1,1,241,8487
46288,87,1,1377,8964
5619,3,1,3222,8018
38607,91,1,3193,8572
19721,1,1,917,8613
32197,1,1,65,8293
38607,3,1,2668,8685
30484,87,1,3978,8534
2566,87,1,4895,8682
9857,3,1,4868,8432
9148,1,1,659,8437
43985,1,1,454,8948
33488,91,1,1737,8237
11956,1,1,1745,9296
21936,91,1,1193,8227
19725,3,1,3472,8296
19779,3,1,2007,8249
15371,87,1,361,8427
45979,87,1,2706,8313
25606,91,1,4323,9276
15032,1,1,3739,8501
307000,1,1,4224,8982
6466,3,1,2368,9120
48944,1,1,1398,9294
40292,87,1,3036,8407
11547,3,1,256,9369
41605,1,1,218,8947
40723,87,1,4372,8416
25100,91,1,2209,8508
49187,91,1,1155,8525
40351,87,1,1203,8892
29073,3,1,2079,8279
35929,91,1,3666,8937
42806,91,1,757,8392
16195,1,1,878,8345
26519,87,1,2067,8177
23698,87,1,3644,9366
24068,1,1,3923,8015
7134,3,1,1885,9266
15844,91,1,2759,8753
2121,91,1,928,8630
4606,1,1,640,8441
16270,3,1,1084,9299
3101,3,1,1033,8876
42335,87,1,4416,8024
26812,87,1,3451,9083
38607,87,1,2326,8928
36647,87,1,2563,8778
29128,91,1,4704,8145
6301,91,1,4767,7980
43580,3,1,1200,8333
30050,87,1,4970,8207
19997,3,1,453,8755
46666,1,1,3247,8440
22163,87,1,4990,8356
5638,87,1,2533,9298
45734,87,1,2404,8095
46984,91,1,4957,8460
10649,87,1,4600,8794
38607,1,1,30,7982
19468,87,1,329,8351
993680,91,1,1555,9025
37910,87,1,2009,9365
8713,3,1,4606,7987
34931,1,1,1319,9295
41839,91,1,1322,8580
33956,87,1,1021,8240
38607,87,1,1215,8118
49896,3,1,4356,9088
12234,1,1,2965,9254
150480,87,1,4217,8793
38607,3,1,276,9329
39116,87,1,3496,8881
44954,1,1,4944,8154
21313,91,1,1144,8101
9812,3,1,1348,8729
31988,3,1,2836,8930
1849,3,1,1870,8718
9348,91,1,324,8882
39113,91,1,4216,8576
15558,3,1,3402,9307
1595,87,1,4199,8094
32091,1,1,3973,9401
14113,91,1,3941,8255
25391,3,1,4913,9030
8795,3,1,4206,8010
38607,91,1,3619,8152
37384,3,1,1902,8298
45405,3,1,1756,8633
18928,3,1,2390,8234
38607,1,1,2118,8562
42674,1,1,2976,8233
25971,87,1,3451,8635
1823,3,1,2926,8771
9143,1,1,230,8431
36484,3,1,4646,9207
2748,87,1,2141,8149
38607,3,1,3215,9002
44574,91,1,909,9080
42275,87,1,3499,8856
8505,87,1,4520,8950
22364,87,1,2475,9143
29038,1,1,1499,8830
37053,87,1,2437,8912
27908,3,1,2721,8512
47788,3,1,2413,8585
20327,3,1,335,9312
4133,3,1,2966,8948
11435,3,1,3974,9324
9459,1,1,2358,8298
28494,91,1,1298,8409
38607,91,1,3894,9247
9814,3,1,358,8957
4111,91,1,1564,8044
14157,1,1,229,8938
42729,3,1,1479,8126
38607,91,1,3036,8576
463700,87,1,1006,8823
37514,91,1,2334,8730
19068,87,1,3125,8054
18755,1,1,3456,8830
22140,87,1,2616,8656
17388,91,1,1346,8347
43614,3,1,1930,8565
37367,1,1,221,9026
1408,91,1,459,8642
27662,87,1,3265,8364
16741,1,1,1526,8998
13724,3,1,1755,8552
29191,3,1,4043,8748
28058,87,1,263,9250
30207,87,1,4400,8430
3841,87,1,3567,8833
38607,87,1,3536,9185
2429,3,1,531,8630
39267,91,1,2198,9118
41188,87,1,700,8082
24854,87,1,4994,8326
46793,3,1,1142,8255
22261,91,1,880,8626
41630,1,1,4271,8650
42525,1,1,1902,8022
28235,1,1,3119,7971
6122,3,1,1620,9102
17280,3,1,4376,8540
3035,87,1,2112,8393
19177,1,1,3320,8710
20790,1,1,2690,8503
11360,91,1,896,8783
24700,1,1,3988,8561
46286,87,1,240,8460
575200,1,1,1141,9055
23543,3,1,4350,8071
48304,87,1,549,8246
21452,87,1,2698,8783
3157,1,1,1496,7981
8416,87,1,2486,8867
43283,87,1,236,9278
38607,91,1,3576,8759
27982,91,1,527,8788
10221,3,1,4112,8080
48504,1,1,2252,8302
12733,91,1,4089,9020
19809,1,1,1725,8940
28671,1,1,2253,8094
18470,1,1,349,8419
49834,87,1,1123,8218
41005,1,1,1098,8152
38607,91,1,4277,9193
33908,3,1,3202,8974
42499,3,1,744,8288
15522,87,1,226,8561
31549,91,1,1049,8990
8109,91,1,1342,9300
9777,1,1,2549,9204
38607,91,1,3958,8106
39143,1,1,2111,9234
41885,3,1,641,9350
47591,1,1,2574,7979
16072,3,1,4214,8578
38607,3,1,4894,9263
44553,91,1,1654,8372
120520,1,1,2153,8543
35570,3,1,38,8519
1400,1,1,4368,8050
37796,87,1,4903,8068
49874,3,1,2226,8347
4663,1,1,720,8716
28228,87,1,1982,8014
12257,87,1,3005,8158
42019,3,1,608,8009
34002,1,1,3530,9083
28472,91,1,3488,8661
24702,1,1,412,8421
10834,1,1,3725,8953
9834,91,1,2123,8855
14765,87,1,770,9374
5821,91,1,1411,9153
43730,3,1,4642,8982
16824,91,1,4967,7995
10488,87,1,3286,9135
42233,1,1,4387,8785
25389,1,1,4699,8045
11280,87,1,3291,8917
22077,91,1,2715,8913
32623,1,1,1882,8031
38607,87,1,4068,8586
45459,3,1,3912,9293
10740,1,1,3263,8292
13539,3,1,961,9365
46734,1,1,4963,9301
40221,3,1,2240,8165
35261,1,1,795,8829
1006,1,1,3725,8612
38607,1,1,1361,8119
4792,3,1,4190,8463
32178,87,1,1850,9191
35190,91,1,3203,8603
36837,3,1,1575,9213
48348,87,1,1910,7962
26621,91,1,3920,9340
38607,1,1,3731,8622
33441,87,1,4313,9051
13129,91,1,3249,8539
18319,87,1,2872,8671
15559,87,1,3506,8033
37614,3,1,3887,8852
21912,1,1,1442,8089
25438,87,1,2828,9213
14286,91,1,3699,8958
349640,91,1,4517,9309
43377,91,1,4733,8798
12254,91,1,1387,8271
35717,3,1,1543,8249
3120,1,1,1118,9139
11623,87,1,862,9132
49956,3,1,2023,8018
38459,1,1,506,8576
38255,87,1,2132,8192
41886,3,1,1151,8143
20381,87,1,3699,8142
3021,1,1,601,8306
28137,91,1,3746,9191
43178,3,1,4982,8871
31939,3,1,17,8741
46541,87,1,4544,8244
12508,3,1,3963,9143
40564,91,1,3224,8057
20043,91,1,2997,8967
44343,91,1,4202,8736
48798,3,1,2997,8142
19896,87,1,3849,8313
18964,3,1,983,8539
14468,91,1,3164,9042
6096,3,1,1191,8968
41810,87,1,32,9394
34908,87,1,2437,8734
3198,1,1,891,8533
34669,1,1,3999,9216
40645,1,1,2611,9051
46800,1,1,593,8947
24523,1,1,3816,8276
42566,87,1,679,8362
38607,87,1,2048,8566
11671,1,1,4764,8341
30911,1,1,1738,8106
2726,87,1,3749,8805
8187,87,1,4866,9151
29726,87,1,4012,8723
7198,3,1,3335,8075
44517,1,1,3647,9133
15103,3,1,3704,8171
5796,91,1,1011,8231
41700,87,1,1260,9276
31061,91,1,4649,8822
41700,87,1,4257,8474
28141,91,1,77,8860
22236,1,1,1049,8657
2132,87,1,2040,8203
635900,87,1,3966,8497
7634,3,1,4036,9358
37357,3,1,1761,8241
