final_price,id_service,id_status,id_date,id_event,id_evaluation
4604,1001,8,9044,301,799
14155,2139,3,9060,4099,4990
14820,2168,3,8960,6450,11472
4508,1981,3,8588,5743,3450
14490,650,1,8636,2894,1988
1635,181,3,8301,782,2377
7785,502,3,8877,11361,7455
9570,206,8,8122,5846,7056
10125,1026,3,8267,4504,6016
3595,730,8,9002,8720,2221
9340,325,1,8086,11476,11507
7035,422,8,8514,9338,7782
12372,969,1,8279,3899,4151
4963,372,8,8681,8162,8789
4390,166,3,8818,3350,3553
1985,1592,8,8254,3501,5723
7402,2022,1,8572,8115,11766
1808,1432,1,9016,9892,5713
10045,912,3,8428,5493,5865
11022,709,1,8967,9406,8922
11827,2227,3,8133,9989,4013
3369,209,1,8901,5859,3120
1551,2378,8,7970,9502,12000
3445,390,1,8139,7625,206
8857,679,3,8985,4971,8753
6338,1467,1,8872,9424,10255
13172,346,1,8854,4742,5739
1377,264,1,9017,3269,5598
4732,1949,3,8752,4266,11735
13914,1338,8,8423,10433,9957
4816,255,8,8410,10237,9993
5284,1260,3,8291,7419,8220
11920,1888,8,8049,10489,2630
1560,1632,1,9033,113,4780
1534,409,1,8989,6832,4550
1939,793,8,8304,9481,4443
13889,1431,1,8611,9161,10313
7390,591,1,8972,7203,6803
6170,845,8,8482,5332,8921
12146,1920,3,8306,2972,11085
14815,335,8,8684,6080,6439
5654,687,1,8942,11692,7631
6696,2081,1,7990,6536,2947
2673,793,3,8916,8939,10086
14025,967,1,8472,8162,11087
5677,1509,1,8406,11326,948
2388,283,8,8013,7022,3896
3023,1276,3,8444,11034,7517
6271,154,8,8296,9736,1504
942,1142,3,8365,4670,230
2378,1529,3,8169,2776,4839
4040,2128,8,8787,8075,8486
10819,2051,8,8913,2025,5569
10909,1203,1,8696,3401,10437
106940,1680,3,8982,3602,3886
2412,2224,1,8693,1293,8911
14129,1086,1,8468,8427,11210
11918,769,8,8424,1202,828
11150,2135,1,8530,1614,9300
13459,309,8,8462,5455,10917
11310,916,1,8138,7046,9923
5530,603,3,9063,5272,2594
6998,307,1,8290,11978,2617
501,850,1,8589,6880,2175
13511,2475,1,7994,3186,784
11059,568,1,8400,3118,10206
4920,1104,8,8176,998,10445
9342,1108,1,8951,7062,10930
12116,1761,8,8433,4601,3178
8172,1320,1,7967,559,2671
14401,597,8,8426,9195,5044
3480,1258,8,8678,6748,8106
8761,443,3,8334,7603,6509
2731,791,8,8300,5666,7675
12763,573,1,8113,11051,10390
14344,1081,3,8534,7204,7618
3789,2207,1,8639,10339,10450
1770,2196,8,9052,8885,2787
11059,1912,1,8384,11627,8979
5638,1816,1,8788,7682,3271
9493,1620,8,8153,854,1870
10242,2489,3,8230,2024,5490
241,2006,8,8903,3244,5844
3750,1104,3,8435,3243,8616
820,2001,1,8113,6974,2455
2651,2240,8,9029,3517,9248
6273,1216,1,8397,10268,8020
4212,320,3,8157,9892,8521
12144,2314,1,8703,10113,6249
4090,988,8,8446,8290,5028
12425,878,8,7987,11244,10649
13682,901,3,7999,11086,6706
7637,259,3,8800,1856,10736
275,2347,1,8207,7703,7795
3925,1913,3,8498,2218,11838
11241,687,8,8305,2163,4996
558,1040,3,8292,1334,2123
11804,1158,8,8509,11997,7702
2196,371,8,8965,8563,8601
7864,1642,1,8733,3966,3557
12783,1853,8,8868,1360,5391
13617,45,3,8296,4814,1861
5194,965,3,8328,10662,7115
14308,1603,8,8419,1056,17
1671,152,3,8715,2831,4265
6247,166,1,8844,7233,8224
10605,233,3,7988,6075,3706
11329,1224,1,8728,6385,8993
13978,2139,3,8422,11237,5087
10482,906,3,8643,499,5972
7569,1185,3,8878,6322,287
9305,270,8,8530,11722,5541
11933,1563,3,8675,2218,8146
8250,2495,1,8768,5986,4036
14739,552,1,8489,10426,7192
1229,2058,8,8165,6946,9962
8479,336,1,8913,9354,8420
1946,217,8,8818,4009,4429
7858,1773,3,8798,3755,6859
2323,703,3,8894,7878,11097
7385,242,1,8765,9728,6950
1987,1855,1,8145,8722,11980
1383,914,3,8984,10170,4944
8241,600,3,8371,272,5796
878,370,3,8165,5019,3201
4240,1467,3,8881,11623,8943
12565,2296,3,8594,9970,8517
3843,1583,8,8432,11901,6572
5361,378,1,8050,9769,4569
2505,1328,8,8446,11320,798
3639,1273,3,8719,7920,4487
2808,1868,8,9042,7891,11672
8104,587,8,8000,6247,51
7530,503,1,8303,9169,2461
10687,742,3,7982,4349,5428
5223,130,1,8145,4902,8573
6970,656,8,8928,2719,6345
8459,1090,3,8926,7879,10622
5586,459,8,8588,5383,7564
1873,2478,1,8172,1908,8570
55700,1907,1,7991,8397,239
5960,1138,3,8964,2456,9983
11478,1239,8,8489,34,5688
4375,1300,3,8475,1856,11904
4319,1572,3,8868,1545,10491
12264,1464,1,8562,10705,8760
7931,1868,3,8925,2414,3785
14303,2175,1,8746,44,3740
11367,2278,3,8605,4138,11491
14106,992,1,8053,11288,10631
5960,1944,3,8537,4297,11821
5503,1961,8,8144,7887,10232
1922,564,1,8373,3686,8746
9617,659,1,8183,11592,6513
248,447,3,8954,5095,10162
10295,1200,3,8377,6795,1607
4244,1838,1,8192,10330,3474
605,774,8,8627,9866,2886
11609,913,3,8854,9352,11548
1528,1292,1,8452,1469,10058
13531,1022,1,8212,2137,11451
11730,1821,3,8596,11002,2337
10707,1195,8,8881,11052,2318
5431,1588,1,8374,9301,11712
10199,2062,1,8713,4561,10963
8045,2490,3,8698,9216,10747
3426,983,1,8137,741,4322
13430,1942,8,8048,310,8519
7187,1593,1,9069,9835,1795
1785,230,8,8017,7121,11643
11457,767,3,8375,11411,11479
8647,621,8,8043,11534,6759
6656,592,1,8423,10014,4582
1635,944,8,8886,11606,1071
4699,23,3,8444,8750,7480
2010,595,3,8503,11852,11805
9417,542,1,8513,10713,1450
10722,370,3,8430,128,10659
14990,1565,3,8437,3987,7659
7743,1939,8,8689,2396,9410
11020,1354,1,8315,1920,11145
4206,1370,8,8733,6268,10466
13029,1075,8,8364,11464,11284
4018,2097,3,8627,1797,11454
9885,486,3,7973,3166,8859
6088,2252,8,8798,8672,8978
691,478,3,8595,6751,4102
835,2124,8,9031,3031,2112
3536,255,3,8514,6942,7385
13505,1345,3,8464,9258,9291
5809,1648,8,8598,10688,8208
10768,538,3,8859,7439,6672
581,504,3,8888,8595,6123
7145,902,1,8151,383,10394
10485,1707,1,8409,10728,6452
2686,1436,1,8826,4755,7437
7566,1914,3,9036,6413,99
4987,1428,8,8175,9910,2563
13435,2237,3,8376,9543,9195
436,39,8,8814,11098,11920
3960,560,3,8168,3854,497
1039,684,1,8601,6778,9789
10316,675,8,8990,3970,8440
3637,2325,3,8945,6003,1000
13685,1778,8,8444,10959,664
9017,2275,1,8203,7075,9139
3154,1983,8,8856,962,5282
3449,2402,1,8740,7062,3730
1124,1352,8,8427,4314,4121
405,1432,1,8456,11179,5716
7902,1005,1,8555,1739,4704
9285,488,1,8448,5554,3640
11703,766,3,9062,3743,7726
11669,2308,3,8908,3035,1901
3457,259,8,8592,2416,1425
3171,1567,3,7968,750,11600
14663,152,1,8232,3862,7146
13063,218,1,8046,11875,5606
11102,1845,8,8082,4773,724
11145,306,1,8004,8234,11584
10525,1483,8,8776,8306,1070
10649,395,1,8687,11011,4591
14400,2118,1,8787,10031,1672
8652,76,8,7946,1138,9807
1150,996,1,8650,6817,568
1514,1280,3,8524,11497,2866
2103,2204,3,8676,7885,2606
3148,681,3,8978,1530,7927
6305,842,3,8897,4472,9658
1770,2383,3,8153,2827,3699
967,1012,8,8799,8467,2228
12426,831,1,8541,11574,9240
4528,2364,3,8713,6155,7583
8731,1000,8,8314,4963,9901
10376,1389,3,8107,9671,11375
14196,247,1,8112,6789,6122
1059,754,1,7948,10527,899
7599,373,8,8702,11819,8745
9896,2160,3,8305,5677,9178
13390,283,1,8454,672,5640
14422,1779,1,8360,5232,10699
4359,1049,8,7979,85,3961
9761,1587,8,8272,3279,7131
116350,1524,1,7999,1206,11569
1262,921,3,8913,3063,8864
12485,700,1,8902,10666,4696
8749,2239,3,8856,355,932
12454,1169,3,8240,3396,868
8816,899,1,8080,5441,10594
4196,232,8,7996,10712,9076
11396,709,8,9049,8524,2265
1620,92,8,8421,616,1767
5372,2236,3,8244,5327,3457
4589,1690,8,8978,8192,4030
8052,337,3,8414,4457,5483
8246,2143,8,8731,7248,11846
13943,348,8,8080,1222,349
649,1028,8,8492,9655,1893
9955,1120,3,8633,9036,5470
5146,78,8,7984,8725,10365
13765,730,1,8518,5005,933
3865,1818,8,8813,1881,1635
2018,1342,8,8876,7962,9145
1984,1446,3,9037,7780,11166
1285,757,3,8880,6701,10101
1829,30,1,8243,10950,5128
3046,1719,8,7945,11123,10080
6364,1670,1,8493,7300,4597
11115,547,1,8580,10838,7343
10931,1520,8,8863,11534,9511
10030,2021,3,8294,10461,6856
4351,1435,1,8141,10051,4261
1651,441,3,8139,1735,5096
7366,502,8,8276,5860,7430
12979,1316,1,8008,4961,7559
14794,1442,3,8692,9849,11105
8790,147,3,8247,806,10620
4611,137,3,8202,8917,9144
6474,712,1,8106,1671,7256
4803,1004,3,8577,2214,10327
9126,84,8,7957,8218,10784
11377,633,1,8711,9473,9101
3592,1980,1,8029,2062,268
2122,2127,3,8901,8566,10871
12830,1164,8,8500,787,9886
13351,1669,8,8719,8673,10041
10539,1763,1,8598,4185,4217
1527,743,1,8173,11135,11530
9409,2320,3,8598,6947,9811
12772,308,1,8456,11930,2160
752,582,1,8447,2192,3956
12880,1356,1,8588,6571,475
1869,763,1,8861,715,11262
1163,248,3,8213,1925,1947
14041,1589,8,8518,4377,7508
2823,2385,1,8578,11552,11759
3205,1013,1,7955,901,10723
4172,1731,3,8041,9230,2080
4746,2236,3,8652,7898,9376
9003,2466,1,8046,11052,7621
14792,745,8,8005,9153,4660
4771,1817,1,8720,371,1150
11211,788,8,8268,964,10360
434,707,8,8562,2014,9168
3717,1601,3,8441,3391,5399
5955,787,3,8166,5509,8302
7228,1248,8,8226,9189,1065
10291,2118,8,8048,1398,444
957,2,3,8812,7183,9970
6163,514,1,8454,9583,5230
4929,2381,3,7986,1815,11585
2712,383,1,8891,2583,9950
9091,1422,1,8287,4543,2195
3896,1415,1,9058,7248,5042
13825,1591,1,8678,5638,6675
12988,2328,8,9016,3995,8838
11715,1456,8,8893,6284,9012
11800,1379,8,8380,281,7812
978,1765,8,8494,1197,2325
7690,2253,8,8064,2950,8267
9732,1172,8,8242,1919,5406
4284,1315,8,8243,9057,4794
9688,2139,8,8425,6624,9732
2975,1139,1,9018,4448,807
9639,1607,8,8012,7673,11815
79640,631,1,8246,2124,5636
9159,2089,8,8941,6446,878
7387,1405,3,8051,6625,9495
2130,483,8,8615,11188,4751
1620,1798,8,8262,9250,11327
14515,691,8,8827,11106,11319
6503,1212,3,8819,3509,435
12033,1499,3,8019,5456,5149
8410,665,3,8705,11573,1651
12212,814,3,8321,8812,11400
4671,2039,3,8989,1768,7429
7324,2252,3,8968,9675,1858
3244,672,1,8544,3766,9485
6600,1800,1,8347,6345,2076
216,492,1,8232,810,9020
3847,259,8,8540,5161,11218
9227,1283,8,7958,11913,7486
9021,1884,3,8429,10189,9254
10162,1320,1,8284,4600,6585
9371,1406,3,8510,2576,7747
14884,1005,3,8709,4510,8809
12443,929,1,8961,11647,5045
11507,403,8,8410,3922,11347
14611,2380,8,8498,1473,11081
8738,1816,8,8102,6106,8201
3610,1189,8,8122,689,554
2580,1624,3,8231,11321,8856
5986,861,8,8392,10068,5325
8991,530,8,8945,3403,6574
13706,1695,3,8718,9667,3399
11905,494,1,8987,6592,3160
6670,1651,3,8518,7321,11286
13185,128,1,8779,8799,2956
10631,87,8,8579,8039,11242
8681,1507,3,8878,6044,1117
13713,236,3,8910,4606,1499
14752,2478,3,8417,5368,8577
6403,1309,3,8650,3891,6563
10812,146,1,8920,9722,514
1536,458,3,8308,3713,9056
10180,1080,1,7962,5084,7173
10234,1274,3,8148,7635,10225
8840,2341,3,8018,4792,9272
6926,2181,1,8869,1680,3965
8426,1879,3,8830,9364,4166
11594,1265,8,8771,4147,8021
7728,2476,1,8529,5982,6190
5189,429,8,8034,5088,10194
1328,1331,1,8270,53,1935
11537,84,3,8400,3353,7223
13896,1869,8,8495,1588,10424
1664,2274,1,8044,340,2133
14659,727,8,8710,11714,7818
10919,329,1,8202,6321,7161
14181,2471,8,8311,7190,11871
14127,465,8,8990,1260,9996
11066,219,8,8960,6098,4072
12978,2079,8,8828,10487,6666
9496,2311,3,8290,1809,3306
6328,1001,3,8557,524,1568
9046,1572,8,8002,8271,3195
14840,759,1,8969,9357,11180
7337,502,8,8850,697,1113
1325,209,3,8730,1039,6365
7315,2457,8,8563,10232,4516
8331,1163,3,8737,6076,2695
7661,1767,8,8548,8358,6621
1596,963,8,8658,7714,11589
1921,907,1,8419,6723,9158
3034,2377,1,8413,1904,2511
1481,2188,8,8284,3389,4198
12248,1176,1,7988,700,10740
8497,2495,8,8176,6931,9988
7592,1147,3,8846,10525,10711
9056,172,1,8269,11389,2406
10158,1332,1,8870,4930,286
12656,1555,8,8892,11311,2317
5807,1941,3,8195,10870,11598
11236,1839,8,8301,8397,8963
6700,745,3,8973,10565,2794
14869,1300,8,8106,716,1048
12688,1072,1,8549,1915,211
4655,382,8,8036,2034,7120
7428,919,8,8900,543,9054
5828,2275,1,8908,10934,11162
11088,1633,1,8607,11325,11235
5566,716,1,8097,4234,4392
311,2404,1,9042,2434,11100
7967,836,8,8835,2989,3267
9264,1541,8,8939,8514,9438
5243,1590,3,7952,9005,10283
7509,2000,8,8409,3282,11795
2610,743,1,8954,96,6817
8110,1740,8,8160,433,9367
6245,1130,3,8088,510,666
5181,254,8,8100,10992,5600
5278,1845,8,8155,4525,10665
10731,310,8,8074,488,2767
5331,73,3,8254,1690,1736
1126,350,1,8794,3598,5132
12455,1665,3,8049,4355,11155
623,860,8,7947,4387,3535
1400,2399,8,8913,5982,4981
14222,1493,8,8041,8672,4642
10308,2393,1,8137,2126,10595
4834,1264,3,8499,9139,6677
5839,842,1,8572,5013,3589
8102,2290,3,8671,7324,10340
5786,2277,3,8525,7088,10652
4729,1723,8,8838,7898,7040
12815,1223,8,8321,2357,8461
8017,912,8,8671,3861,2410
12758,2136,1,8571,6491,8128
10141,775,8,8633,6543,3910
5206,1335,1,8144,6824,10378
12936,1195,1,9057,10735,39
2062,1614,8,8449,8867,9989
13003,48,8,8333,7980,10856
1907,2383,8,8335,7742,4485
14431,1572,1,8831,5755,1391
12220,104,3,8251,4551,10547
7798,2217,8,8058,2846,2680
55810,34,1,8930,10344,2430
2369,2265,3,8203,3815,9216
9855,128,1,8884,9201,11270
6907,272,8,8935,415,2823
4751,2484,1,8013,9813,6171
12864,11,3,8557,10007,915
13954,1156,1,8509,11396,8932
9963,602,1,8473,5014,11359
14630,1866,8,8302,6939,1017
8794,1661,8,8436,5310,9015
14978,1387,8,9026,9066,11808
2269,843,3,8017,10819,7401
6618,2349,1,8638,7627,9940
11914,575,8,9053,9339,11997
13775,46,8,8320,1277,8257
862,965,3,8728,5846,7759
12034,361,1,8907,3752,9030
5733,46,8,8558,6089,11241
6804,85,8,9009,10252,1031
10404,1002,3,9029,6519,3652
5236,1936,3,8002,7511,7338
11689,1030,3,8564,10639,6031
201,1409,3,8682,9864,8281
5372,423,8,8762,7454,10364
4363,185,3,8658,6439,9746
13189,2380,1,8628,10398,2578
7437,1253,3,9042,2568,8482
10142,2190,3,8432,5596,2465
11075,1594,1,9015,959,5293
10198,485,8,8125,9217,3671
12784,319,1,8269,10530,9451
8991,871,3,8937,6989,4181
12145,2098,3,8563,4041,5119
8270,1616,8,8767,10309,11595
4151,1854,3,8369,11209,11153
9080,1633,1,8748,2835,10215
5478,1373,1,8085,10738,9501
9815,964,1,8537,5852,10986
8180,1915,1,8981,9126,8552
8810,887,8,8305,4802,9463
4787,2373,1,8277,8411,11373
8719,401,3,8275,3182,5572
8983,1456,1,8633,3537,10284
14146,235,3,8193,9877,6280
8224,2249,3,8451,8530,5439
9592,1858,1,8944,3732,6919
7352,1613,3,8275,4451,7153
437,627,8,8388,11907,3931
10899,704,3,8723,7869,8797
13457,2225,8,8508,9844,10154
10306,153,1,8031,1117,3172
11861,501,1,8272,7979,962
3744,1487,1,8956,10301,5003
78720,1496,8,7962,4908,9032
6442,1379,3,8152,7953,4547
11164,1559,8,8335,9056,9010
10154,975,8,8118,7893,8155
1717,1661,1,8587,11160,7106
1538,1237,3,8203,3063,7970
731,1765,1,8607,8178,6318
4884,1173,1,8166,7332,3558
8745,2181,3,8810,8692,7565
1080,1381,1,8307,8763,9136
13726,2187,8,8091,11601,7068
9495,476,8,8957,1813,8791
5185,1544,1,8034,5117,6730
1819,2312,8,8945,7301,4447
11008,1160,1,8997,10954,1784
7347,1504,8,8182,6381,3188
3307,186,1,8060,88,8299
13568,628,8,8304,1821,10278
1983,211,3,8113,5772,3208
11837,560,1,9019,8479,10647
13944,696,1,7997,8908,3524
7979,404,1,8696,10209,10677
7324,994,1,8788,11144,5886
10568,310,8,8919,619,8094
5247,1136,1,8864,8199,4149
10653,2357,1,8773,7275,8320
5560,1241,3,9069,1212,308
3357,1429,8,8462,3426,8813
13119,1698,1,8708,3907,2807
9726,13,8,8136,5019,5281
7353,2389,3,9064,11701,1287
2665,944,1,8469,265,7388
7603,1534,3,8576,4491,11034
9076,656,3,8119,7363,8016
105230,933,3,8905,5409,9396
11266,2366,3,8193,11230,152
736,369,1,8813,1804,1008
9300,1226,3,8811,9634,8186
12010,1350,8,8464,1315,10094
5703,1400,3,8666,9551,331
10751,380,3,8325,3166,6049
10540,1899,1,8129,2165,9752
14498,411,1,8066,8950,10567
12332,2085,8,8479,6432,11760
4544,1215,3,8187,1624,7735
10958,11,8,8158,9792,87
11982,2475,3,8054,4111,11023
11629,2417,1,8375,1705,10992
13732,2463,3,7948,9055,3202
2478,1210,8,8598,8594,4403
2751,275,3,8328,11039,9442
14684,1233,1,8693,7788,262
11752,1369,8,8242,1904,3661
7224,1856,1,8055,4215,10898
9598,1176,8,8651,3538,2247
6326,1434,1,8717,8065,5370
13889,1128,8,8512,4645,4381
4707,1728,1,8672,10660,9649
9072,2,1,8433,11050,10068
6476,2459,8,8798,5631,5327
2621,2099,3,8328,7364,11751
11088,2209,3,8062,3069,8444
4869,778,8,8037,11409,8262
5566,1715,3,8772,4829,9502
4144,224,8,8545,8211,1840
10318,1715,3,8667,5436,9247
4622,935,1,8929,2629,3427
5370,2153,3,8506,463,2038
13087,1619,3,8625,9859,7810
8540,2210,3,7978,11477,2145
12346,2203,1,8466,11896,9421
9044,539,8,8444,1871,5514
9733,578,3,8555,7718,10733
3634,1590,3,8144,1901,1052
10091,408,8,8442,2239,4309
9233,915,3,8100,2000,5808
9243,2084,8,8280,5488,5813
8840,1214,1,9024,4823,2582
42100,2411,1,8961,2455,4057
13068,1572,8,8480,5871,3116
337,602,1,8714,4055,8827
9246,717,8,8584,11570,2012
9117,1695,3,8954,8623,6654
9128,2150,1,9034,11132,7462
14799,882,8,8750,2435,372
4425,1923,1,8825,8107,3518
1177,2386,3,8986,2369,11051
5460,401,1,8964,598,3669
13056,125,3,8694,3752,558
809,1179,1,8655,731,6692
13672,915,3,8956,10144,6832
4258,1868,3,8208,1280,9897
143860,1256,3,8020,2651,5083
356,2104,8,8331,6059,2488
7873,1697,1,8799,11780,4144
5536,867,8,8950,5661,820
13745,159,8,8899,11000,6131
11138,767,1,8392,180,6420
12871,1218,1,8019,9162,11000
11069,2242,1,8701,834,7221
10509,2011,3,8822,2329,4341
7257,649,8,8982,9325,5587
3377,1788,8,8808,2509,6311
5442,2081,8,8480,6596,10472
11832,2358,8,7978,5815,9949
5848,1358,3,8595,1448,1579
6703,431,3,8531,9128,11863
133210,1286,8,8560,4528,10854
11716,1302,1,9055,1475,8347
2431,1522,3,8089,10040,6351
11123,2113,8,8268,62,11834
6197,1733,3,9059,5825,11194
10773,688,3,8778,4026,10667
7601,2332,1,7945,10583,3604
2848,1222,8,8150,1187,9099
13870,662,3,8096,739,8063
1545,969,8,8782,1485,9480
11427,94,3,8058,7701,1647
13988,752,3,8794,8870,4764
12325,992,8,8867,7854,7296
5167,2175,3,8155,9594,10557
1416,1188,1,8085,7496,355
252,1160,8,8721,10584,2984
12750,850,8,8259,11324,7074
9706,1108,1,8656,2725,7627
1292,1584,8,8076,3719,7878
10124,1417,1,8467,6004,10583
10222,2212,1,8585,7731,9231
4165,2465,1,8328,7051,5243
3225,2107,8,8033,9202,8381
3579,675,8,8374,2920,3647
4803,2068,8,8422,1295,4170
9201,1809,8,8557,9778,11379
8275,547,8,9022,6932,2402
13634,2273,3,8455,9513,5877
12980,2247,3,8148,3727,443
83750,2165,8,8066,2851,1555
11186,2343,8,8950,1281,2649
4690,959,3,8579,5465,11644
14745,929,3,8281,1403,10869
12101,1239,3,8793,9624,7861
4509,2390,3,9039,7191,1467
7051,918,3,7949,6183,11370
7614,1307,1,8592,9745,7432
4704,663,8,8502,11450,10220
9351,2362,3,8312,6241,1094
7496,235,1,8151,6241,6588
4838,1715,1,8926,9520,10281
3108,1093,1,8991,5753,5210
6186,54,1,8663,8351,7341
2545,95,3,9020,1516,8380
8900,758,8,8727,5340,9564
6939,1002,3,8486,2620,10558
2487,2401,8,8187,10169,3386
2671,2011,1,7984,5868,993
8602,148,3,8726,3069,10499
19950,1840,3,8647,676,6268
1502,1273,3,8761,5232,10177
4421,2021,1,7970,6054,4491
4475,2386,1,8278,4391,255
7204,2048,1,8351,1662,7646
4967,1839,8,8908,6742,9507
7543,458,3,8574,1476,1505
11698,1204,8,8686,2702,11573
71440,1065,1,8674,9531,2600
2822,2488,1,8986,4966,4014
3347,1395,8,8164,8064,4983
7305,1545,1,8837,9971,5069
14468,1673,3,8200,4171,2734
89880,74,3,8177,4015,1718
4102,36,8,9014,785,64
8194,2349,1,8847,1103,3295
1638,2150,8,8906,4971,7066
5806,2064,3,8815,4645,1313
732,417,8,8101,978,2185
13650,2158,3,8872,3543,1677
3348,2478,8,7970,7233,10091
11285,67,8,8237,6889,10806
5491,1678,8,8768,6937,5599
13609,1206,1,8154,11775,7864
13772,176,8,9047,651,11215
13685,1375,8,8529,4608,3544
12676,2182,8,8408,2199,2627
7964,1996,3,8799,3316,2360
12277,2324,8,8394,11267,6630
9313,42,8,8325,278,7616
12686,74,8,8108,8565,2750
811,665,3,8806,11822,11443
9059,1311,3,7951,1586,6383
12147,915,8,8376,11246,11684
9066,1328,3,8401,1720,5287
13063,1077,3,8727,2895,7656
9296,2103,3,8927,9633,9004
4860,1677,3,8732,9284,9154
5101,1664,1,8401,1339,4964
2163,254,3,8921,2380,9370
119030,1975,1,8840,8752,7200
14914,2358,8,7995,2031,4908
14818,756,8,8326,8395,7276
12085,456,3,8017,4674,5609
118510,352,3,8285,5335,9971
12932,752,3,8819,4811,11308
6554,1605,1,8218,9622,1180
2374,2007,3,8170,8281,8183
2622,1492,1,8664,3512,7936
8026,653,1,8880,4717,8919
9030,1622,3,8164,8858,4691
14149,2415,3,8880,7154,7496
12929,337,1,9011,2360,33
11149,1519,3,8258,3844,11860
6344,1938,8,9016,1510,10078
12133,1895,1,8149,8487,9028
3962,1847,8,8500,877,9428
14073,982,1,8275,7397,8962
7836,227,1,8830,10389,8399
10306,2027,8,8258,8534,9805
6798,1631,3,8416,3294,8245
8810,106,8,8913,8160,9414
1983,330,8,8188,8320,1974
12008,425,3,8466,9786,8802
7098,978,8,9014,9967,11565
11396,807,3,8653,2305,11559
4971,2132,3,8071,6778,10017
11811,1768,8,8896,3952,8927
10842,2327,3,9022,9956,11294
2562,527,8,8067,8048,4700
1488,1243,8,8351,11585,8714
3309,814,1,8188,1304,8154
12537,1589,3,8041,11063,1819
1771,1393,1,8870,6553,1796
4463,403,1,8687,5144,8828
14862,623,1,8188,8694,4848
4647,373,1,8066,8725,6327
2305,306,3,8827,10933,6914
35750,409,3,8065,2844,9095
3330,2221,8,8816,10192,8862
14346,1269,1,8139,1442,9160
4444,2273,3,8524,7123,10582
3682,79,1,8417,8504,1300
9272,1811,3,8605,1626,9260
11638,2487,3,8019,2792,10975
11626,252,3,8375,7214,513
12069,563,3,8830,7039,3439
1464,76,1,8320,2353,9535
8548,2048,1,8614,11053,6624
11640,983,3,8430,8940,1770
2095,1723,3,8654,4279,9894
7238,2396,8,8796,8465,3221
7192,1461,3,8228,2208,7206
1276,2428,3,8277,2694,8206
9319,1907,3,9036,5115,4893
9230,1025,3,8279,4445,4778
14223,2467,8,8274,6564,8733
13149,1406,8,8659,29,1226
3173,1461,1,8540,10260,2885
4571,1870,3,8740,11385,9803
11935,1278,1,8663,10668,4122
5158,91,3,8886,2931,2513
1868,1336,3,8876,7065,6826
10525,1555,3,8821,27,8042
13860,391,8,8743,8077,6086
10995,198,3,8626,301,5559
5240,1971,1,8065,7991,7804
12034,12,8,8728,9809,11297
3397,1532,1,8688,8588,8452
1434,1518,1,8558,2843,9779
12485,977,3,8213,8210,11020
11686,1826,8,8026,6750,4239
10863,788,1,7960,6110,11306
4602,742,8,8756,10042,5271
8173,1322,8,8500,1640,8769
14983,1674,3,8290,11609,9777
3062,640,1,8773,760,11691
4274,1866,3,8134,10163,7862
11443,53,1,8474,5543,2242
14381,521,8,8252,2607,4690
12141,1976,8,8715,7968,210
7560,2261,1,7965,3582,9703
6986,1831,3,9009,11563,8270
2889,1360,1,8352,7062,4089
9766,1402,8,7968,1992,6263
3880,1017,3,8214,6719,241
12581,853,8,8817,5852,4922
847,593,3,8281,1640,11447
9085,2328,1,8971,11289,3151
2580,1763,1,8590,6243,11743
14908,2479,3,8774,10879,11987
4951,925,8,9064,2399,11009
22300,167,8,8809,1833,2027
14644,2113,1,8275,11634,2904
3130,1192,1,8323,1591,2494
11662,1442,3,8533,5121,5555
9713,2356,1,8341,4119,5665
8373,2253,3,8293,2469,1896
12653,175,8,8250,10526,11160
4272,1283,3,8792,8527,2708
13382,285,1,7964,7355,6770
1306,2452,8,8162,6164,6208
13066,2337,8,8249,7091,6587
6270,1806,3,8250,2820,160
10015,1385,3,8652,11581,2246
7011,1683,8,8603,6932,9080
13286,1741,1,8987,7172,11745
14327,2436,3,8609,3866,737
3191,1318,8,8788,2074,11182
8145,1399,1,8412,1780,11103
13865,570,1,8472,7259,2157
13647,892,1,8387,10792,3621
6348,1898,1,7978,4221,7327
46560,63,8,8113,6600,4763
13838,30,1,8451,1831,9687
14135,1850,1,8854,11894,7950
5083,1993,1,9028,1213,310
3619,864,3,8025,1362,6135
10374,434,3,9031,5978,11503
13709,1233,1,8637,738,8032
7194,80,8,8016,11186,610
6240,466,3,7975,2227,700
8413,125,1,8163,337,1914
14221,2155,8,8603,2609,7104
12546,2115,8,8645,5196,1257
3270,2377,8,8837,9107,5826
10596,380,3,9042,8420,4847
50010,1819,3,8922,5402,10131
4572,1599,3,8119,5812,6286
12800,2499,8,8331,11667,5088
7908,514,3,8082,2154,2131
13476,2100,1,8247,5161,11143
6184,560,3,8313,1134,2733
14108,1035,3,8836,8907,4397
13710,1069,8,8168,1851,8984
9961,2157,3,8090,1214,9197
3662,716,3,8958,2315,7995
7706,921,3,8864,4173,11219
9572,1968,8,8866,11681,5830
8213,931,8,8046,3245,10465
9405,1750,3,8463,8797,734
13708,1114,8,8564,9438,4162
2417,1207,1,8433,5097,5961
9402,1557,1,8338,9694,1354
1723,1372,1,8928,8302,9878
4990,617,3,8983,10570,4233
13539,1447,3,8414,8749,2673
13935,1441,1,8773,8162,10261
12105,2372,1,8511,7330,9124
14675,887,8,8847,4143,2667
2066,2022,3,8018,2517,8588
11714,841,1,8619,9558,3657
8133,643,1,8788,8646,10888
10973,1657,1,8829,5245,447
11234,1916,3,8939,3544,2763
