id_complaint,codeComplaint,status,subject,id_beneficiaryFK,id_providerFK
1372,C-1372,open,Late Delivery,4218,763
1373,C-1373,open,Billing Issue,3490,444
1374,C-1374,closed,Billing Issue,3280,756
1375,C-1375,closed,Billing Issue,2056,288
1376,C-1376,closed,Billing Issue,1941,527
1377,C-1377,closed,Product Defect,958,364
1378,C-1378,open,Product Defect,4035,70
1379,C-1379,open,Service Quality,2123,646
1380,C-1380,closed,Product Defect,1661,88
1381,C-1381,open,Product Defect,3670,496
1382,C-1382,open,Product Defect,2887,228
1383,C-1383,closed,Service Quality,3064,431
1384,C-1384,open,Late Delivery,1867,35
1385,C-1385,open,Service Quality,770,338
1386,C-1386,closed,Service Quality,2782,419
1387,C-1387,closed,Product Defect,3238,743
1388,C-1388,open,Billing Issue,329,513
1389,C-1389,open,Product Defect,3577,763
1390,C-1390,closed,Service Quality,3290,522
1391,C-1391,closed,Billing Issue,2950,351
1392,C-1392,closed,Service Quality,4642,109
1393,C-1393,closed,Product Defect,4230,241
1394,C-1394,closed,Product Defect,2414,755
1395,C-1395,closed,Late Delivery,285,412
1396,C-1396,closed,Billing Issue,1121,533
1397,C-1397,closed,Billing Issue,3036,682
1398,C-1398,open,Billing Issue,1698,650
1399,C-1399,closed,Service Quality,2472,426
1400,C-1400,closed,Product Defect,2577,757
1401,C-1401,open,Product Defect,3102,638
1402,C-1402,open,Service Quality,4072,415
1403,C-1403,open,Billing Issue,4369,768
1404,C-1404,open,Service Quality,3714,151
1405,C-1405,closed,Billing Issue,1900,151
1406,C-1406,closed,Product Defect,750,424
1407,C-1407,closed,Billing Issue,1046,252
1408,C-1408,closed,Late Delivery,143,13
1409,C-1409,open,Late Delivery,1334,662
1410,C-1410,closed,Service Quality,618,221
1411,C-1411,closed,Service Quality,4948,73
1412,C-1412,closed,Product Defect,3938,479
1413,C-1413,open,Service Quality,3249,640
1414,C-1414,closed,Billing Issue,209,719
1415,C-1415,closed,Product Defect,837,18
1416,C-1416,open,Product Defect,2800,375
1417,C-1417,open,Billing Issue,4883,724
1418,C-1418,closed,Billing Issue,3449,439
1419,C-1419,closed,Service Quality,2448,286
1420,C-1420,open,Late Delivery,4199,99
1421,C-1421,open,Late Delivery,4384,40
1422,C-1422,closed,Product Defect,39,100
1423,C-1423,closed,Billing Issue,2886,728
1424,C-1424,open,Late Delivery,4156,103
1425,C-1425,open,Service Quality,3353,585
1426,C-1426,open,Billing Issue,3882,238
1427,C-1427,closed,Billing Issue,2420,565
1428,C-1428,open,Service Quality,2126,417
1429,C-1429,open,Billing Issue,599,425
1430,C-1430,closed,Service Quality,2996,469
1431,C-1431,open,Product Defect,3875,760
1432,C-1432,closed,Service Quality,1953,427
1433,C-1433,open,Product Defect,2612,476
1434,C-1434,closed,Product Defect,4568,790
1435,C-1435,open,Billing Issue,3977,613
1436,C-1436,closed,Product Defect,3983,334
1437,C-1437,open,Service Quality,569,790
1438,C-1438,closed,Service Quality,3900,518
1439,C-1439,closed,Service Quality,4268,136
1440,C-1440,open,Service Quality,2979,214
1441,C-1441,closed,Late Delivery,4763,497
1442,C-1442,closed,Product Defect,2260,529
1443,C-1443,closed,Service Quality,4797,263
1444,C-1444,open,Product Defect,3472,351
1445,C-1445,open,Product Defect,4019,742
1446,C-1446,closed,Late Delivery,1167,695
1447,C-1447,closed,Late Delivery,837,573
1448,C-1448,closed,Service Quality,2296,797
1449,C-1449,open,Late Delivery,287,724
1450,C-1450,closed,Billing Issue,3621,535
1451,C-1451,closed,Service Quality,1007,522
1452,C-1452,closed,Late Delivery,317,70
1453,C-1453,closed,Service Quality,2438,697
1454,C-1454,open,Billing Issue,3610,160
1455,C-1455,closed,Late Delivery,2335,281
1456,C-1456,open,Service Quality,2775,67
1457,C-1457,open,Billing Issue,1841,254
1458,C-1458,open,Late Delivery,1064,218
1459,C-1459,open,Product Defect,3340,75
1460,C-1460,open,Service Quality,2202,131
1461,C-1461,open,Late Delivery,3114,584
1462,C-1462,closed,Late Delivery,3257,641
1463,C-1463,open,Product Defect,2148,374
1464,C-1464,closed,Product Defect,3549,388
1465,C-1465,closed,Service Quality,1546,682
1466,C-1466,open,Late Delivery,1802,683
1467,C-1467,closed,Late Delivery,125,248
1468,C-1468,open,Billing Issue,3570,680
1469,C-1469,open,Billing Issue,1876,339
1470,C-1470,open,Late Delivery,2637,675
1471,C-1471,closed,Late Delivery,1858,539
1472,C-1472,open,Late Delivery,4746,526
1473,C-1473,open,Product Defect,2105,253
1474,C-1474,closed,Product Defect,3650,158
1475,C-1475,open,Late Delivery,1850,564
1476,C-1476,closed,Late Delivery,4868,108
1477,C-1477,closed,Product Defect,2517,309
1478,C-1478,open,Service Quality,3469,502
1479,C-1479,closed,Product Defect,4796,385
1480,C-1480,closed,Service Quality,2262,588
1481,C-1481,open,Product Defect,393,612
1482,C-1482,open,Billing Issue,1502,303
1483,C-1483,open,Billing Issue,1590,311
1484,C-1484,closed,Billing Issue,2593,244
1485,C-1485,closed,Service Quality,3099,29
1486,C-1486,open,Product Defect,1020,627
1487,C-1487,open,Late Delivery,2774,262
1488,C-1488,open,Service Quality,1988,226
1489,C-1489,open,Service Quality,3460,411
1490,C-1490,closed,Billing Issue,460,774
1491,C-1491,open,Product Defect,4007,667
1492,C-1492,closed,Product Defect,586,443
1493,C-1493,open,Billing Issue,592,507
1494,C-1494,closed,Service Quality,3165,494
1495,C-1495,open,Product Defect,2312,494
1496,C-1496,closed,Billing Issue,3350,257
1497,C-1497,open,Service Quality,1248,660
1498,C-1498,open,Billing Issue,4601,477
1499,C-1499,open,Late Delivery,1850,540
1500,C-1500,open,Late Delivery,3861,782
1501,C-1501,open,Late Delivery,3963,463
1502,C-1502,open,Product Defect,4452,638
1503,C-1503,closed,Billing Issue,2417,787
1504,C-1504,closed,Billing Issue,4370,800
1505,C-1505,closed,Billing Issue,144,7
1506,C-1506,closed,Product Defect,2210,263
1507,C-1507,closed,Product Defect,3874,233
1508,C-1508,open,Late Delivery,4890,195
1509,C-1509,closed,Product Defect,1464,702
1510,C-1510,open,Service Quality,2795,421
1511,C-1511,closed,Late Delivery,1047,682
1512,C-1512,closed,Service Quality,4324,36
1513,C-1513,open,Late Delivery,1305,715
1514,C-1514,closed,Service Quality,2273,194
1515,C-1515,open,Billing Issue,3672,766
1516,C-1516,open,Billing Issue,2558,50
1517,C-1517,closed,Product Defect,1524,566
1518,C-1518,closed,Late Delivery,4659,724
1519,C-1519,closed,Service Quality,931,794
1520,C-1520,closed,Service Quality,291,75
1521,C-1521,closed,Billing Issue,1245,680
1522,C-1522,open,Product Defect,3791,677
1523,C-1523,closed,Product Defect,4886,742
1524,C-1524,open,Late Delivery,1191,107
1525,C-1525,closed,Product Defect,3413,266
1526,C-1526,open,Product Defect,305,18
1527,C-1527,open,Billing Issue,4102,228
1528,C-1528,closed,Late Delivery,3470,419
1529,C-1529,closed,Product Defect,2949,59
1530,C-1530,open,Product Defect,1993,189
1531,C-1531,open,Service Quality,681,585
1532,C-1532,open,Billing Issue,4466,455
1533,C-1533,open,Billing Issue,3823,113
1534,C-1534,open,Late Delivery,4085,122
1535,C-1535,closed,Late Delivery,4773,123
1536,C-1536,open,Late Delivery,4083,315
1537,C-1537,closed,Service Quality,2776,385
1538,C-1538,open,Product Defect,2172,103
1539,C-1539,open,Service Quality,2693,324
1540,C-1540,closed,Billing Issue,4816,440
1541,C-1541,closed,Product Defect,2917,134
1542,C-1542,open,Product Defect,2157,188
1543,C-1543,open,Billing Issue,2055,628
1544,C-1544,closed,Billing Issue,386,700
1545,C-1545,closed,Late Delivery,3878,499
1546,C-1546,closed,Late Delivery,2309,344
1547,C-1547,open,Late Delivery,4545,120
1548,C-1548,open,Product Defect,3635,141
1549,C-1549,open,Billing Issue,3325,284
1550,C-1550,open,Billing Issue,4534,718
1551,C-1551,closed,Service Quality,4297,523
1552,C-1552,open,Service Quality,2593,745
1553,C-1553,open,Service Quality,1914,565
1554,C-1554,closed,Late Delivery,1368,566
1555,C-1555,closed,Product Defect,3990,691
1556,C-1556,open,Product Defect,2376,142
1557,C-1557,closed,Product Defect,3051,286
1558,C-1558,open,Late Delivery,3035,745
1559,C-1559,open,Service Quality,4586,309
1560,C-1560,closed,Late Delivery,4859,112
1561,C-1561,closed,Billing Issue,3816,508
1562,C-1562,closed,Late Delivery,81,518
1563,C-1563,open,Service Quality,4970,114
1564,C-1564,open,Late Delivery,4139,328
1565,C-1565,closed,Service Quality,3696,436
1566,C-1566,open,Product Defect,901,401
1567,C-1567,open,Late Delivery,4349,792
1568,C-1568,open,Late Delivery,2051,660
1569,C-1569,open,Product Defect,1149,758
1570,C-1570,open,Service Quality,124,144
1571,C-1571,closed,Product Defect,706,76
1572,C-1572,closed,Late Delivery,2791,290
1573,C-1573,closed,Billing Issue,420,581
1574,C-1574,closed,Service Quality,1721,450
1575,C-1575,closed,Service Quality,4397,312
1576,C-1576,open,Billing Issue,2045,493
1577,C-1577,open,Late Delivery,3609,150
1578,C-1578,open,Late Delivery,3451,288
1579,C-1579,closed,Late Delivery,3219,203
1580,C-1580,closed,Late Delivery,1650,199
1581,C-1581,closed,Late Delivery,91,545
1582,C-1582,open,Late Delivery,4744,497
1583,C-1583,closed,Billing Issue,3053,406
1584,C-1584,closed,Late Delivery,4177,302
1585,C-1585,closed,Product Defect,964,427
1586,C-1586,closed,Service Quality,1618,374
1587,C-1587,open,Service Quality,4046,268
1588,C-1588,closed,Service Quality,4111,555
1589,C-1589,open,Product Defect,1361,280
1590,C-1590,open,Product Defect,1424,734
1591,C-1591,open,Billing Issue,4431,296
1592,C-1592,open,Product Defect,3442,307
1593,C-1593,open,Billing Issue,4072,600
1594,C-1594,closed,Billing Issue,3641,306
1595,C-1595,closed,Billing Issue,1237,420
1596,C-1596,closed,Service Quality,1170,623
1597,C-1597,open,Late Delivery,3495,645
1598,C-1598,closed,Late Delivery,71,658
1599,C-1599,open,Service Quality,1366,435
1600,C-1600,open,Billing Issue,2644,259
1601,C-1601,open,Service Quality,379,537
1602,C-1602,open,Late Delivery,257,345
1603,C-1603,open,Service Quality,4600,325
1604,C-1604,open,Late Delivery,2798,723
1605,C-1605,closed,Late Delivery,4898,431
1606,C-1606,open,Service Quality,10,280
1607,C-1607,closed,Service Quality,3814,415
1608,C-1608,closed,Late Delivery,744,341
1609,C-1609,open,Service Quality,877,21
1610,C-1610,open,Service Quality,2833,734
1611,C-1611,open,Late Delivery,1582,453
1612,C-1612,closed,Product Defect,2121,177
1613,C-1613,open,Billing Issue,1779,102
1614,C-1614,open,Billing Issue,4837,65
1615,C-1615,closed,Service Quality,3428,248
1616,C-1616,closed,Billing Issue,4145,479
1617,C-1617,closed,Product Defect,1369,301
1618,C-1618,open,Late Delivery,1468,701
1619,C-1619,closed,Billing Issue,2237,309
1620,C-1620,open,Service Quality,4788,443
1621,C-1621,closed,Product Defect,2229,259
1622,C-1622,open,Service Quality,3428,511
1623,C-1623,open,Product Defect,2383,312
1624,C-1624,closed,Billing Issue,4622,225
1625,C-1625,closed,Service Quality,1394,84
1626,C-1626,closed,Late Delivery,1378,233
1627,C-1627,open,Late Delivery,3442,369
1628,C-1628,open,Product Defect,3617,543
1629,C-1629,open,Billing Issue,4211,633
1630,C-1630,closed,Product Defect,4923,600
1631,C-1631,open,Product Defect,1609,306
1632,C-1632,closed,Service Quality,4422,315
1633,C-1633,open,Late Delivery,3184,456
1634,C-1634,open,Billing Issue,4051,543
1635,C-1635,open,Product Defect,1982,388
1636,C-1636,closed,Product Defect,2808,99
1637,C-1637,open,Product Defect,4000,485
1638,C-1638,closed,Product Defect,671,312
1639,C-1639,closed,Late Delivery,445,116
1640,C-1640,closed,Service Quality,4841,712
1641,C-1641,closed,Billing Issue,53,351
1642,C-1642,open,Billing Issue,1550,255
1643,C-1643,open,Product Defect,4040,753
1644,C-1644,closed,Late Delivery,2794,773
1645,C-1645,closed,Billing Issue,1265,437
1646,C-1646,open,Service Quality,4201,72
1647,C-1647,open,Service Quality,1315,322
1648,C-1648,open,Service Quality,1201,677
1649,C-1649,closed,Service Quality,2524,595
1650,C-1650,open,Late Delivery,2076,696
1651,C-1651,closed,Service Quality,3055,381
1652,C-1652,closed,Service Quality,3342,171
1653,C-1653,closed,Service Quality,2144,247
1654,C-1654,open,Product Defect,3601,508
1655,C-1655,open,Billing Issue,2036,420
1656,C-1656,closed,Billing Issue,853,800
1657,C-1657,open,Product Defect,2715,26
1658,C-1658,open,Product Defect,2354,35
1659,C-1659,closed,Product Defect,1056,165
1660,C-1660,closed,Late Delivery,4080,145
1661,C-1661,open,Billing Issue,4295,440
1662,C-1662,closed,Product Defect,2777,606
1663,C-1663,closed,Service Quality,3299,569
1664,C-1664,open,Service Quality,2269,652
1665,C-1665,closed,Late Delivery,1453,482
1666,C-1666,closed,Product Defect,3341,483
1667,C-1667,closed,Billing Issue,2430,233
1668,C-1668,open,Late Delivery,2209,533
1669,C-1669,open,Billing Issue,132,778
1670,C-1670,closed,Late Delivery,2725,70
1671,C-1671,open,Service Quality,1009,18
1672,C-1672,closed,Product Defect,993,550
1673,C-1673,open,Late Delivery,2140,231
1674,C-1674,open,Late Delivery,1032,164
1675,C-1675,closed,Product Defect,1775,180
1676,C-1676,closed,Late Delivery,596,748
1677,C-1677,open,Billing Issue,497,643
1678,C-1678,closed,Billing Issue,3640,328
1679,C-1679,open,Product Defect,2776,704
1680,C-1680,open,Service Quality,2046,52
1681,C-1681,closed,Billing Issue,210,8
1682,C-1682,open,Late Delivery,4510,85
1683,C-1683,closed,Service Quality,2580,426
1684,C-1684,open,Product Defect,1822,202
1685,C-1685,open,Service Quality,3930,459
1686,C-1686,open,Product Defect,66,408
1687,C-1687,closed,Service Quality,3330,102
1688,C-1688,open,Service Quality,1086,377
1689,C-1689,open,Product Defect,394,670
1690,C-1690,open,Billing Issue,3820,683
1691,C-1691,closed,Late Delivery,1363,140
1692,C-1692,closed,Product Defect,4236,139
1693,C-1693,closed,Billing Issue,3777,658
1694,C-1694,open,Product Defect,1276,523
1695,C-1695,closed,Service Quality,531,160
1696,C-1696,closed,Late Delivery,2683,727
1697,C-1697,closed,Service Quality,457,752
1698,C-1698,closed,Product Defect,3128,396
1699,C-1699,closed,Billing Issue,4691,196
1700,C-1700,open,Billing Issue,4945,740
1701,C-1701,open,Service Quality,2373,63
1702,C-1702,closed,Service Quality,354,359
1703,C-1703,open,Product Defect,3458,523
1704,C-1704,open,Billing Issue,2484,552
1705,C-1705,open,Late Delivery,2791,274
1706,C-1706,closed,Billing Issue,2348,202
1707,C-1707,open,Billing Issue,3983,686
1708,C-1708,closed,Product Defect,2092,7
1709,C-1709,closed,Billing Issue,4581,471
1710,C-1710,open,Service Quality,2199,278
1711,C-1711,closed,Billing Issue,2498,193
1712,C-1712,closed,Billing Issue,602,43
1713,C-1713,open,Product Defect,2389,346
1714,C-1714,closed,Service Quality,1839,514
1715,C-1715,closed,Product Defect,1431,139
1716,C-1716,closed,Late Delivery,4778,684
1717,C-1717,closed,Product Defect,1765,42
1718,C-1718,open,Billing Issue,1162,20
1719,C-1719,closed,Service Quality,378,2
1720,C-1720,closed,Billing Issue,3109,509
1721,C-1721,closed,Late Delivery,4150,662
1722,C-1722,closed,Service Quality,4322,386
1723,C-1723,closed,Late Delivery,4290,739
1724,C-1724,open,Service Quality,2959,475
1725,C-1725,closed,Late Delivery,4824,742
1726,C-1726,closed,Service Quality,3911,36
1727,C-1727,closed,Product Defect,1062,208
1728,C-1728,closed,Late Delivery,397,664
1729,C-1729,closed,Late Delivery,3317,89
1730,C-1730,closed,Billing Issue,820,174
1731,C-1731,closed,Late Delivery,2046,142
1732,C-1732,open,Service Quality,4178,497
1733,C-1733,open,Product Defect,2021,276
1734,C-1734,closed,Service Quality,1642,108
1735,C-1735,open,Product Defect,1672,609
1736,C-1736,open,Billing Issue,4176,27
1737,C-1737,open,Product Defect,172,307
1738,C-1738,open,Service Quality,2586,316
1739,C-1739,open,Late Delivery,497,721
1740,C-1740,open,Billing Issue,2997,258
1741,C-1741,open,Billing Issue,2617,569
1742,C-1742,open,Service Quality,865,55
1743,C-1743,open,Billing Issue,2126,184
1744,C-1744,closed,Late Delivery,1161,695
1745,C-1745,closed,Billing Issue,789,340
1746,C-1746,closed,Product Defect,1175,400
1747,C-1747,closed,Product Defect,3778,567
1748,C-1748,closed,Billing Issue,4485,121
1749,C-1749,open,Billing Issue,4673,208
1750,C-1750,closed,Billing Issue,2797,287
1751,C-1751,open,Late Delivery,1715,199
1752,C-1752,closed,Product Defect,1817,794
1753,C-1753,open,Service Quality,4319,108
1754,C-1754,closed,Late Delivery,1868,318
1755,C-1755,closed,Billing Issue,69,328
1756,C-1756,open,Service Quality,550,213
1757,C-1757,closed,Late Delivery,1385,525
1758,C-1758,open,Billing Issue,2330,775
1759,C-1759,closed,Late Delivery,2134,759
1760,C-1760,closed,Billing Issue,2731,260
1761,C-1761,closed,Service Quality,2553,546
1762,C-1762,closed,Service Quality,1881,593
1763,C-1763,closed,Billing Issue,3732,507
1764,C-1764,open,Service Quality,3127,151
1765,C-1765,open,Late Delivery,939,206
1766,C-1766,open,Late Delivery,8,12
1767,C-1767,open,Product Defect,1577,458
1768,C-1768,open,Service Quality,3983,74
1769,C-1769,open,Product Defect,2110,489
1770,C-1770,open,Billing Issue,547,577
1771,C-1771,closed,Product Defect,1753,540
1772,C-1772,closed,Late Delivery,1044,416
1773,C-1773,open,Product Defect,174,790
1774,C-1774,open,Late Delivery,3460,749
1775,C-1775,closed,Service Quality,2849,412
1776,C-1776,closed,Service Quality,3233,652
1777,C-1777,closed,Product Defect,3152,287
1778,C-1778,closed,Billing Issue,12,60
1779,C-1779,open,Late Delivery,1545,224
1780,C-1780,open,Late Delivery,811,248
1781,C-1781,closed,Product Defect,3548,738
1782,C-1782,closed,Service Quality,3973,117
1783,C-1783,open,Billing Issue,2232,510
1784,C-1784,open,Late Delivery,1455,224
1785,C-1785,open,Product Defect,1753,189
1786,C-1786,open,Product Defect,3644,722
1787,C-1787,closed,Late Delivery,4919,344
1788,C-1788,closed,Late Delivery,2141,32
1789,C-1789,closed,Product Defect,2356,612
1790,C-1790,open,Late Delivery,2148,269
1791,C-1791,open,Product Defect,232,450
1792,C-1792,open,Product Defect,2372,353
1793,C-1793,closed,Billing Issue,2927,667
1794,C-1794,closed,Late Delivery,3700,559
1795,C-1795,closed,Service Quality,3292,566
1796,C-1796,closed,Late Delivery,1118,425
1797,C-1797,closed,Late Delivery,4003,447
1798,C-1798,closed,Product Defect,4707,733
1799,C-1799,open,Service Quality,4106,754
1800,C-1800,open,Product Defect,2027,14
1801,C-1801,closed,Billing Issue,1567,754
1802,C-1802,closed,Product Defect,3695,542
1803,C-1803,closed,Billing Issue,20,398
1804,C-1804,closed,Billing Issue,577,547
1805,C-1805,open,Late Delivery,337,119
1806,C-1806,closed,Service Quality,1272,186
1807,C-1807,closed,Service Quality,1683,776
1808,C-1808,closed,Service Quality,879,117
1809,C-1809,open,Service Quality,3848,107
1810,C-1810,closed,Billing Issue,1002,793
1811,C-1811,closed,Billing Issue,1918,47
1812,C-1812,closed,Product Defect,4627,393
1813,C-1813,open,Service Quality,4216,623
1814,C-1814,closed,Service Quality,14,673
1815,C-1815,closed,Service Quality,2657,640
1816,C-1816,open,Product Defect,3338,309
1817,C-1817,closed,Late Delivery,3084,563
1818,C-1818,closed,Service Quality,2812,33
1819,C-1819,closed,Late Delivery,3198,573
1820,C-1820,open,Billing Issue,1464,140
1821,C-1821,closed,Product Defect,2558,21
1822,C-1822,open,Product Defect,749,375
1823,C-1823,closed,Late Delivery,1835,778
1824,C-1824,open,Product Defect,3697,704
1825,C-1825,closed,Late Delivery,2383,266
1826,C-1826,open,Service Quality,159,374
1827,C-1827,closed,Late Delivery,1117,795
1828,C-1828,open,Product Defect,526,153
1829,C-1829,closed,Service Quality,1430,629
1830,C-1830,closed,Billing Issue,993,206
1831,C-1831,open,Service Quality,3086,715
1832,C-1832,closed,Billing Issue,2367,622
1833,C-1833,open,Product Defect,2392,653
1834,C-1834,open,Billing Issue,445,69
1835,C-1835,closed,Billing Issue,2742,447
1836,C-1836,closed,Billing Issue,3437,583
1837,C-1837,open,Late Delivery,1395,293
1838,C-1838,open,Billing Issue,2257,560
1839,C-1839,open,Billing Issue,110,179
1840,C-1840,open,Product Defect,4811,313
1841,C-1841,open,Billing Issue,402,397
1842,C-1842,closed,Late Delivery,2785,652
1843,C-1843,closed,Billing Issue,2074,647
1844,C-1844,closed,Billing Issue,994,702
1845,C-1845,open,Product Defect,3105,498
1846,C-1846,open,Product Defect,4416,287
1847,C-1847,open,Product Defect,2427,134
1848,C-1848,open,Product Defect,958,400
1849,C-1849,closed,Service Quality,1057,766
1850,C-1850,open,Billing Issue,11,21
1851,C-1851,open,Late Delivery,4500,421
1852,C-1852,closed,Service Quality,4089,540
1853,C-1853,open,Billing Issue,1059,491
1854,C-1854,open,Product Defect,3872,463
1855,C-1855,closed,Late Delivery,1920,140
1856,C-1856,open,Billing Issue,1564,195
1857,C-1857,open,Late Delivery,1899,232
1858,C-1858,open,Billing Issue,134,566
1859,C-1859,closed,Product Defect,1742,116
1860,C-1860,closed,Late Delivery,2651,208
1861,C-1861,closed,Product Defect,3499,787
1862,C-1862,closed,Billing Issue,376,217
1863,C-1863,closed,Product Defect,697,724
1864,C-1864,open,Service Quality,4671,553
1865,C-1865,closed,Service Quality,804,477
1866,C-1866,open,Late Delivery,560,7
1867,C-1867,closed,Late Delivery,4622,195
1868,C-1868,open,Service Quality,178,289
1869,C-1869,closed,Billing Issue,3849,49
1870,C-1870,open,Service Quality,4114,106
1871,C-1871,closed,Product Defect,751,250
1872,C-1872,closed,Service Quality,1957,654
1873,C-1873,open,Product Defect,799,729
1874,C-1874,closed,Billing Issue,2368,105
1875,C-1875,open,Service Quality,4489,42
1876,C-1876,closed,Product Defect,3366,640
1877,C-1877,open,Service Quality,4646,84
1878,C-1878,open,Late Delivery,902,778
1879,C-1879,open,Product Defect,2335,125
1880,C-1880,closed,Late Delivery,2895,563
1881,C-1881,open,Product Defect,3688,688
1882,C-1882,open,Service Quality,4797,789
1883,C-1883,open,Billing Issue,846,607
1884,C-1884,open,Billing Issue,2903,385
1885,C-1885,open,Service Quality,4528,260
1886,C-1886,closed,Service Quality,4511,688
1887,C-1887,open,Late Delivery,4682,685
1888,C-1888,closed,Billing Issue,880,433
1889,C-1889,closed,Service Quality,764,673
1890,C-1890,closed,Service Quality,1400,335
1891,C-1891,closed,Late Delivery,3036,687
1892,C-1892,closed,Billing Issue,248,623
1893,C-1893,open,Product Defect,207,124
1894,C-1894,open,Late Delivery,224,449
1895,C-1895,closed,Late Delivery,687,29
1896,C-1896,closed,Service Quality,3827,238
1897,C-1897,closed,Product Defect,4279,189
1898,C-1898,open,Billing Issue,3412,791
1899,C-1899,closed,Product Defect,1542,719
1900,C-1900,open,Billing Issue,4949,411
1901,C-1901,closed,Service Quality,3641,124
1902,C-1902,open,Billing Issue,3980,203
1903,C-1903,closed,Service Quality,4398,266
1904,C-1904,open,Late Delivery,154,642
1905,C-1905,closed,Billing Issue,4946,374
1906,C-1906,open,Service Quality,4441,119
1907,C-1907,closed,Billing Issue,4986,509
1908,C-1908,closed,Service Quality,4884,322
1909,C-1909,open,Product Defect,2273,756
1910,C-1910,closed,Billing Issue,3166,384
1911,C-1911,open,Product Defect,4429,139
1912,C-1912,open,Billing Issue,3753,555
1913,C-1913,closed,Late Delivery,1723,127
1914,C-1914,closed,Service Quality,1435,720
1915,C-1915,open,Late Delivery,575,85
1916,C-1916,open,Product Defect,674,593
1917,C-1917,open,Product Defect,1568,170
1918,C-1918,closed,Late Delivery,4258,731
1919,C-1919,closed,Late Delivery,4932,147
1920,C-1920,closed,Billing Issue,2683,547
1921,C-1921,open,Billing Issue,4259,100
1922,C-1922,closed,Service Quality,319,577
1923,C-1923,closed,Late Delivery,580,566
1924,C-1924,closed,Late Delivery,1967,420
1925,C-1925,closed,Service Quality,4087,547
1926,C-1926,open,Product Defect,4548,640
1927,C-1927,open,Billing Issue,4371,297
1928,C-1928,closed,Product Defect,3610,466
1929,C-1929,open,Late Delivery,2682,648
1930,C-1930,closed,Service Quality,3738,361
1931,C-1931,open,Late Delivery,4158,322
1932,C-1932,open,Service Quality,2998,80
1933,C-1933,closed,Service Quality,1797,140
1934,C-1934,open,Billing Issue,4990,185
1935,C-1935,open,Service Quality,3684,94
1936,C-1936,open,Service Quality,2040,394
1937,C-1937,open,Service Quality,3538,310
1938,C-1938,closed,Billing Issue,2214,676
1939,C-1939,open,Product Defect,1270,239
1940,C-1940,open,Product Defect,1077,567
1941,C-1941,closed,Service Quality,1133,78
1942,C-1942,closed,Billing Issue,60,636
1943,C-1943,open,Billing Issue,1696,388
1944,C-1944,closed,Product Defect,2056,32
1945,C-1945,open,Billing Issue,2357,91
1946,C-1946,open,Service Quality,2977,214
1947,C-1947,open,Product Defect,906,1
1948,C-1948,open,Late Delivery,3406,264
1949,C-1949,open,Billing Issue,845,370
1950,C-1950,closed,Service Quality,1121,395
1951,C-1951,open,Service Quality,4724,702
1952,C-1952,open,Late Delivery,4784,671
1953,C-1953,open,Product Defect,4463,318
1954,C-1954,open,Service Quality,2237,322
1955,C-1955,open,Late Delivery,4329,377
1956,C-1956,open,Billing Issue,2247,516
1957,C-1957,closed,Late Delivery,2674,15
1958,C-1958,closed,Service Quality,4953,779
1959,C-1959,closed,Billing Issue,4221,320
1960,C-1960,open,Billing Issue,4300,296
1961,C-1961,closed,Billing Issue,1117,688
1962,C-1962,open,Late Delivery,4705,72
1963,C-1963,open,Product Defect,4492,81
1964,C-1964,open,Late Delivery,2447,506
1965,C-1965,closed,Product Defect,3083,244
1966,C-1966,closed,Service Quality,3614,745
1967,C-1967,open,Service Quality,4842,209
1968,C-1968,open,Late Delivery,1444,730
1969,C-1969,open,Late Delivery,4672,792
1970,C-1970,open,Product Defect,1259,134
1971,C-1971,closed,Product Defect,3433,392
1972,C-1972,open,Service Quality,958,589
1973,C-1973,open,Product Defect,4427,219
1974,C-1974,open,Late Delivery,2849,733
1975,C-1975,closed,Product Defect,1252,342
1976,C-1976,closed,Product Defect,3168,511
1977,C-1977,closed,Billing Issue,2991,138
1978,C-1978,closed,Late Delivery,270,460
1979,C-1979,open,Service Quality,377,200
1980,C-1980,open,Billing Issue,2039,789
1981,C-1981,closed,Billing Issue,3429,742
1982,C-1982,open,Product Defect,1024,510
1983,C-1983,closed,Product Defect,544,380
1984,C-1984,closed,Late Delivery,3216,358
1985,C-1985,closed,Late Delivery,3680,219
1986,C-1986,open,Billing Issue,3395,512
1987,C-1987,open,Billing Issue,2134,359
1988,C-1988,closed,Late Delivery,2649,202
1989,C-1989,closed,Billing Issue,1528,227
1990,C-1990,closed,Product Defect,1558,127
1991,C-1991,closed,Product Defect,1473,204
1992,C-1992,closed,Billing Issue,1939,637
1993,C-1993,open,Billing Issue,4932,178
1994,C-1994,closed,Late Delivery,1667,787
1995,C-1995,closed,Service Quality,1031,193
1996,C-1996,open,Billing Issue,1492,280
1997,C-1997,closed,Product Defect,341,454
1998,C-1998,open,Service Quality,1826,140
1999,C-1999,closed,Service Quality,1660,143
2000,C-2000,closed,Service Quality,4850,445
2001,C-2001,open,Billing Issue,1236,546
2002,C-2002,closed,Service Quality,1142,668
2003,C-2003,open,Billing Issue,1331,458
2004,C-2004,closed,Product Defect,3353,464
2005,C-2005,closed,Service Quality,497,115
2006,C-2006,closed,Service Quality,4313,430
2007,C-2007,open,Billing Issue,3086,75
2008,C-2008,closed,Late Delivery,3076,81
2009,C-2009,open,Product Defect,1036,631
2010,C-2010,open,Product Defect,1309,111
2011,C-2011,closed,Billing Issue,1884,230
